operational_presence,fabric_in_chamber,testing_schedule,standby_power_down,workload,UTA_Electric_Active_Energy
1,1,14.830932505038014,1,6.185072400145838,1.435
1,0,16.39156781584744,0,18.932355761422016,4.3925
1,0,9.229092303420916,1,146.9762849093889,34.1
1,1,20.857819561624858,1,152.36397863773894,35.35
0,1,3.8953882919150598,1,153.54927125797593,35.625
0,1,21.2132511177397,1,140.51105243536887,32.6
1,1,8.214764232767866,1,132.42951184284382,30.725
0,1,3.0007587746069406,0,130.8132037243388,30.35
1,0,14.400657664299118,0,130.70544984977178,30.325
1,0,9.023680057689726,1,130.8132037243388,30.35
0,0,19.571993450484463,1,130.2744343515038,30.225
1,1,10.338851244690415,0,130.38218822607078,30.25
0,1,16.045500613490635,1,130.5976959752048,30.3
1,1,7.398191748115813,1,130.4899421006378,30.275
1,1,5.026857000608162,0,130.5976959752048,30.3
1,1,9.313176742771772,0,130.8132037243388,30.35
0,1,14.563388030458404,0,130.70544984977178,30.325
0,1,15.766721741072445,0,60.01890813381937,13.925
1,0,13.876959967152441,0,6.077318525578837,1.41
1,1,23.713337246978615,0,6.088093913035538,1.4125
1,1,16.58616447588397,0,6.238949337429338,1.4475
0,0,22.356471062326026,1,6.163521625232438,1.43
0,0,2.830396677484188,1,6.131195462862338,1.4225
0,1,1.4729503155234926,1,6.131195462862338,1.4225
1,0,7.463872848286888,1,6.152746237775737,1.4275
0,0,3.2781345210341746,1,19.15863889801272,4.445
0,0,12.620844677478424,1,146.9762849093889,34.1
1,1,12.45555008455869,1,146.7607771602549,34.05
0,1,13.801131994654803,0,146.65302328568794,34.025000000000006
1,0,17.885469139945744,1,133.8303122122148,31.05
1,0,23.311912805095677,1,130.1666804769368,30.2
1,1,21.078208594539515,0,129.8434188532358,30.125
0,1,2.8408137498139583,0,130.38218822607078,30.25
0,1,8.124328530495774,1,129.8434188532358,30.125
1,0,6.139752601153005,0,130.1666804769368,30.2
1,0,4.243616586715027,0,130.38218822607078,30.25
1,0,13.073397039738829,1,129.8434188532358,30.125
0,1,13.278345648785532,1,129.5201572295348,30.05
1,0,5.453875869313472,1,130.2744343515038,30.225
1,0,17.08553400736045,1,130.1666804769368,30.200000000000003
1,0,17.589943180068126,1,130.1666804769368,30.2
1,0,0.5035198760143995,0,59.69564651011836,13.85
1,1,9.498184889335597,1,6.141970850319037,1.4249999999999998
1,0,21.363375388838904,0,6.206623175059238,1.44
0,1,12.487646597852118,1,6.260500112342737,1.4525
0,1,8.343067234535862,0,6.271275499799439,1.455
0,0,6.088227638283123,0,6.185072400145838,1.435
0,1,5.840508478038775,0,6.249724724886038,1.45
0,1,2.3944328124193524,1,6.1958477876025375,1.4375
0,1,19.613434058234212,1,6.174297012689138,1.4325
0,0,2.079777729460109,0,59.15687713728336,13.725
0,0,7.015074380683579,0,59.58789263555136,13.825
1,0,1.096217725592477,1,59.69564651011836,13.85
1,1,18.75327767336881,1,59.91115425925236,13.9
0,1,0.9428083734429711,0,59.91115425925236,13.9
1,1,7.399226492837002,0,59.80340038468537,13.875
1,0,13.759136882079936,0,59.58789263555136,13.825
0,0,9.829472647042651,1,59.91115425925236,13.9
0,1,6.774505613978411,0,6.098869300492237,1.415
1,0,6.6045377382609995,0,6.163521625232438,1.43
1,1,19.146967344149985,0,6.206623175059238,1.44
1,0,23.375474282093883,1,6.109644687948937,1.4175
0,0,8.352985690771042,1,6.098869300492237,1.415
0,0,0.9394923266163966,1,6.131195462862338,1.4225
0,0,0.8775786698186021,1,6.088093913035538,1.4125
0,0,18.221121965057232,1,6.217398562515938,1.4425
0,0,13.256875718619046,0,6.206623175059238,1.44
0,0,18.80622377801593,1,6.238949337429338,1.4475
1,0,16.739928246925796,0,6.141970850319037,1.4249999999999998
1,0,21.780152382369515,1,6.098869300492237,1.415
0,1,21.259782985118964,1,6.185072400145838,1.435
1,0,18.919857494908257,1,6.292826274712839,1.46
0,1,11.404539841011449,1,6.271275499799439,1.455
0,1,7.395033782492459,1,6.217398562515938,1.4425
0,1,12.168642898671358,1,6.1958477876025375,1.4375
1,1,12.049718575675765,0,6.1958477876025375,1.4375
1,0,14.646613173344104,1,6.228173949972637,1.4449999999999998
1,1,4.466341626789698,0,6.228173949972637,1.4449999999999998
0,1,15.734877130679731,1,6.206623175059238,1.44
1,1,10.958422180939579,0,6.131195462862338,1.4225
0,0,14.884915966580621,0,6.055767750665436,1.4049999999999998
1,0,5.750515750069096,1,6.141970850319037,1.4249999999999998
1,0,10.42547745305652,0,6.217398562515938,1.4425
0,1,5.0448291468604864,0,6.217398562515938,1.4425
1,1,21.00732376216324,1,6.185072400145838,1.435
1,0,11.711065080996903,1,6.131195462862338,1.4225
0,1,5.399553973771491,0,6.098869300492237,1.415
1,1,0.9890086977971109,1,6.109644687948937,1.4175
0,0,16.217727951685003,1,6.292826274712839,1.46
1,1,5.151473135754137,1,6.1958477876025375,1.4375
1,1,23.74997261565068,1,6.152746237775737,1.4275
1,0,12.808808961964118,0,6.152746237775737,1.4275
1,1,6.93544790995277,0,6.163521625232438,1.43
1,0,15.784258411023128,0,6.1958477876025375,1.4375
0,1,6.605278162514053,0,6.260500112342737,1.4525
1,1,19.686583053833914,0,10.279719633691862,2.385
0,1,7.397665222318605,0,22.833046020747442,5.2975
0,0,23.717945577501823,1,22.69296598381034,5.265000000000001
0,0,14.523474850687046,1,147.51505428222387,34.224999999999994
0,0,20.26586757462392,1,149.1313624007289,34.6
1,1,1.7475712698821333,0,147.6228081567909,34.25
0,0,8.359186017268517,0,147.40730040765692,34.2
1,1,17.699690067987593,1,148.8081007770279,34.525
0,0,15.721416416173984,0,147.8383159059249,34.3
0,0,4.6618349144101865,1,148.1615775296259,34.375
1,0,8.548870332233037,1,148.1615775296259,34.375
0,1,6.322641779700982,0,147.9460697804919,34.325
0,1,14.720884074284232,0,147.8383159059249,34.3
1,0,8.2696375070106,0,147.6228081567909,34.25
0,0,7.4173018080083954,0,147.7305620313579,34.275
1,1,4.977071530472201,0,147.7305620313579,34.275
0,0,9.81665090195156,0,135.23111258158582,31.375
0,1,4.692062164717286,1,131.5674808463078,30.525
1,1,23.101670097063177,0,60.66543138122137,14.075
0,1,3.7080434758872816,1,6.206623175059238,1.44
0,1,21.91931315901063,0,6.260500112342737,1.4525
0,1,10.283354355757968,0,6.325152437082939,1.4675
0,1,9.06878379748133,0,6.228173949972637,1.4449999999999998
1,1,5.551675221716372,0,6.185072400145838,1.435
0,1,15.258152024820458,0,6.206623175059238,1.44
1,0,16.452672360260074,0,6.282050887256138,1.4575
1,0,11.221703094058018,0,27.67707247287306,6.421363636363637
0,0,1.3369654966421791,0,74.3854383556342,17.258181818181818
1,1,22.044243616525197,1,119.58720915581308,27.745454545454542
0,1,23.527899189033143,1,147.5150542822239,34.225
1,0,10.34504196508404,0,147.5150542822239,34.225
0,0,14.727859377823851,0,147.8383159059249,34.3
1,0,10.807167029849921,1,147.2995465330899,34.175000000000004
0,1,7.725111621266894,1,146.7607771602549,34.05
0,1,1.855651028587383,1,146.3297616619869,33.95
1,1,10.945625529535173,0,145.4677306654509,33.75
1,0,19.641229352626837,0,145.14446904174991,33.675000000000004
0,1,0.4087550661120858,1,128.8736339821328,29.9
0,0,13.970584396325336,1,128.6581262329988,29.85
1,1,21.138530609440533,0,128.8736339821328,29.9
1,0,5.221186320344592,1,129.7356649786688,30.1
1,0,4.3981407525374925,0,130.1666804769368,30.2
1,0,18.534639016846633,0,130.5976959752048,30.3
1,0,6.122074346863039,0,77.04402031540548,17.875
1,1,4.607622421455563,0,77.36728193910648,17.95
0,0,9.071742013661641,1,77.15177418997247,17.9
0,0,9.42004829448523,1,77.15177418997247,17.9
1,1,20.978425512397585,1,77.58278968824047,18.0
1,1,14.842643326408245,0,77.25952806453947,17.925
0,0,9.743074952150145,0,77.36728193910648,17.95
0,1,12.825311142858403,0,89.32796201604354,20.725
1,1,22.89516559980658,0,146.65302328568788,34.025
1,0,2.717152238637489,1,146.7607771602549,34.05
0,0,4.985172521392594,0,147.1917926585229,34.15
0,0,23.100688958077328,1,134.8000970833178,31.275
0,1,22.9757963646529,1,129.9511727278028,30.15
0,0,4.251970110354543,0,129.6279111041018,30.075000000000003
0,0,3.482611611007157,1,129.41240335496778,30.025
0,1,10.106043224126875,0,129.3046494804008,30.0
1,1,1.1932390197112586,1,129.1968956058338,29.975
0,0,15.717684774843363,1,128.9813878566998,29.925
1,1,1.8599045198818125,0,128.9813878566998,29.925
1,0,1.3927110502627373,0,128.8736339821328,29.9
0,0,11.644486469012381,1,129.1968956058338,29.975
1,1,22.986879266642436,0,129.6279111041018,30.075000000000003
0,1,10.243102465515829,1,129.9511727278028,30.15
1,0,8.555547807853227,0,130.2744343515038,30.225
0,1,23.95096117205486,1,77.04402031540548,17.875
1,1,12.767255058700403,1,76.72075869170448,17.8
1,0,9.005793765365965,1,77.25952806453947,17.925
0,1,9.260659520198445,0,77.47503581367347,17.975
0,0,4.679027904804252,0,76.93626644083848,17.85
1,1,12.293353378740935,0,77.47503581367347,17.975
1,1,10.532520676032139,1,77.04402031540548,17.875
0,0,6.4990871123379215,0,89.43571589061054,20.75
1,0,3.8529620784422347,0,147.29954653308988,34.175
0,0,7.469732848021288,1,146.86853103482193,34.075
1,0,12.208399864505502,0,146.9762849093889,34.1
0,0,1.3999985348352402,1,135.44662033071984,31.425
1,0,3.6898566860149433,1,130.9209575989058,30.375
0,1,22.74377440725829,1,130.1666804769368,30.2
0,0,13.028528424752135,0,130.1666804769368,30.2
0,1,1.5227832878409089,0,129.9511727278028,30.15
0,1,16.634106210469753,1,129.8434188532358,30.125
1,0,1.4832688818968336,0,129.6279111041018,30.075000000000003
0,1,17.732981449112952,1,129.6279111041018,30.075000000000003
1,0,17.999105321280645,1,129.6279111041018,30.075000000000003
0,0,15.625895417982065,0,130.1666804769368,30.2
0,1,17.57290907086439,1,130.5976959752048,30.3
0,0,2.111178744313386,1,131.1364653480398,30.425
0,1,17.442733256526424,1,131.02871147347278,30.4
0,1,3.280519673373191,1,77.04402031540548,17.875
0,1,8.148141774524252,1,77.15177418997247,17.9
0,1,22.62588608401519,0,76.72075869170448,17.8
0,1,12.069011463819361,1,76.72075869170448,17.8
1,0,23.21823436999233,0,76.82851256627147,17.825
1,0,2.1341390132817013,1,76.72075869170448,17.8
0,1,11.461358389516322,0,76.50525094257047,17.75
0,0,1.4976556866448956,0,89.22020814147655,20.7
1,0,15.125046297582834,0,146.7607771602549,34.05
1,0,1.8889680328443932,0,146.22200778741987,33.925
1,1,4.208827260969056,0,146.3297616619869,33.95
0,0,6.2119274416627315,1,135.98538970355483,31.55
1,1,17.969852439947598,0,130.8132037243388,30.35
1,0,3.9350908516337944,1,130.70544984977178,30.325
1,0,20.319169279033627,0,129.9511727278028,30.15
1,0,3.165694531939221,0,129.5201572295348,30.05
0,0,0.8458667776837521,0,129.6279111041018,30.075000000000003
0,1,9.481090055272027,0,129.6279111041018,30.075000000000003
1,0,23.506599407311082,0,129.6279111041018,30.075000000000003
1,0,2.6482134669306534,1,129.7356649786688,30.1
0,1,2.441242656951097,0,129.6279111041018,30.075000000000003
0,0,18.027996259094973,1,129.8434188532358,30.125
0,0,7.491880655845567,0,130.1666804769368,30.2
0,0,17.214758813417205,1,130.4899421006378,30.275
1,1,4.800254146640721,0,77.04402031540548,17.875
1,1,11.041727860755909,1,76.72075869170448,17.8
0,0,6.366957065974029,0,77.04402031540548,17.875
0,0,10.836677157098086,0,76.82851256627147,17.825
0,0,18.45833022204729,1,76.50525094257047,17.75
0,0,18.28823857146388,1,76.72075869170448,17.8
1,1,12.378534904169367,0,76.61300481713747,17.775
1,1,22.280924249305222,0,76.61300481713747,17.775
1,0,6.330818458758576,1,130.9209575989058,30.375
0,1,5.767472426861594,0,130.38218822607078,30.25
1,0,14.73135362821041,0,130.2744343515038,30.225
1,0,14.911128821202936,1,130.1666804769368,30.2
1,0,1.1169609495593757,1,129.1968956058338,29.975
0,0,14.586665097285543,0,129.5201572295348,30.05
0,1,8.986467776376344,1,111.84852180054668,25.95
0,0,17.93862060769342,0,59.15687713728336,13.725
0,0,19.39453594908655,0,6.066543138122136,1.4075
0,1,13.251691669128878,0,6.077318525578837,1.41
0,1,0.04092075605436207,1,6.1204200754056375,1.42
0,1,15.27277944399941,0,6.174297012689138,1.4325
1,1,17.973150711982424,0,6.066543138122136,1.4075
0,0,5.975598389556342,1,6.055767750665436,1.4049999999999998
0,1,11.15150402737893,0,6.109644687948937,1.4175
1,1,23.17743896188292,1,6.163521625232438,1.43
1,1,7.154773281458483,1,6.1958477876025375,1.4375
1,1,5.355678025001779,1,6.152746237775737,1.4275
1,0,5.0605149714722435,0,6.088093913035538,1.4125
1,1,13.411220024495911,1,6.1204200754056375,1.42
1,0,22.794890431392155,1,6.152746237775737,1.4275
0,0,14.608563100808514,0,6.131195462862338,1.4225
0,0,7.279754885703839,0,6.185072400145838,1.435
0,1,15.325674673618899,0,6.109644687948937,1.4175
0,0,14.996215142346898,0,6.077318525578837,1.41
0,1,14.3262032575117,1,6.088093913035538,1.4125
1,0,3.826228965319248,1,6.1958477876025375,1.4375
1,1,15.22960318427986,0,6.163521625232438,1.43
1,0,10.323946860347991,1,6.131195462862338,1.4225
0,1,0.44620940695280087,0,6.098869300492237,1.415
1,1,12.954347691539883,1,6.088093913035538,1.4125
1,0,23.742401885242025,0,6.1204200754056375,1.42
0,0,8.393750180255605,0,6.206623175059238,1.44
1,1,23.173421239647798,0,6.163521625232438,1.43
0,1,2.308937799902269,1,6.066543138122136,1.4075
0,1,17.57880278081535,0,6.055767750665436,1.4049999999999998
1,0,2.743919871908048,0,6.088093913035538,1.4125
0,1,6.56571776532658,1,6.141970850319037,1.4249999999999998
0,0,13.700180047730985,1,6.141970850319037,1.4249999999999998
1,1,14.226712655441974,1,6.088093913035538,1.4125
1,1,18.60507161362011,1,6.1204200754056375,1.42
0,0,14.767473773458542,1,6.1204200754056375,1.42
0,1,14.246752905133459,1,6.217398562515938,1.4425
0,1,21.89647408773932,1,6.174297012689138,1.4325
1,1,10.851858053019772,1,6.055767750665436,1.4049999999999998
0,0,5.406378688681321,1,6.098869300492237,1.415
0,0,3.882926040567126,0,6.163521625232438,1.43
1,1,9.599870323427995,0,18.425912550957115,4.275
1,0,17.1060661246487,0,146.5452694111209,34.0
0,0,1.0210436383176216,1,147.1917926585229,34.150000000000006
1,1,3.097281276225747,1,146.65302328568788,34.025
1,0,2.546723042487346,1,133.72255833764783,31.025
0,1,14.04600367323501,1,128.8736339821328,29.9
0,0,5.82875161275039,0,129.08914173126678,29.95
1,0,3.990226279233516,1,128.9813878566998,29.925
0,1,14.226497273832535,0,128.2271107347308,29.75
1,1,18.2714379708571,0,128.01160298559677,29.7
0,1,7.971717994863945,1,128.01160298559677,29.7
0,1,13.876910536238308,1,127.79609523646278,29.65
0,1,2.3549859167870446,1,127.90384911102979,29.675
0,0,22.44458473098168,0,128.2271107347308,29.75
0,0,8.085508447554549,1,128.76588010756578,29.875
0,0,23.94013663616403,0,129.08914173126678,29.95
1,1,23.48610614039477,1,59.48013876098437,13.8
1,0,18.691762784059478,0,6.174297012689138,1.4325
1,0,0.4816102897672012,1,6.1204200754056375,1.42
1,0,13.04339808922472,0,6.163521625232438,1.43
0,0,2.084074090560276,0,6.238949337429338,1.4475
1,0,21.483312623076387,1,6.238949337429338,1.4475
0,1,18.95127006353767,1,6.1958477876025375,1.4375
1,0,23.33616903829639,1,6.131195462862338,1.4225
1,1,14.60119087559509,1,18.425912550957115,4.275
1,1,12.532147307624111,1,146.3297616619869,33.95
1,0,12.455372542665302,1,146.65302328568788,34.025
1,1,9.274760986904276,0,146.3297616619869,33.95
0,0,11.248561613499383,0,133.61480446308082,31.0
0,1,15.249901995248408,1,129.8434188532358,30.125
1,1,22.39074258135065,0,129.41240335496778,30.025
0,1,14.301224118144745,0,129.08914173126678,29.95
1,1,20.570782615616814,0,128.5503723584318,29.825
1,0,20.706717871260015,0,128.6581262329988,29.85
0,0,12.45198422035822,1,128.8736339821328,29.9
1,1,8.33927139594292,0,129.1968956058338,29.975
1,0,15.349772959969945,0,128.9813878566998,29.925
1,0,10.701056205956226,1,129.1968956058338,29.975
1,0,1.9545808157263895,1,129.5201572295348,30.05
1,1,9.067418410378409,1,130.0589266023698,30.175
1,0,23.8577313131838,0,59.91115425925236,13.9
1,1,1.164284880630893,0,6.185072400145838,1.435
0,0,16.72000588562224,0,6.152746237775737,1.4275
0,0,20.18852892170993,0,6.238949337429338,1.4475
1,1,15.56942168340909,0,6.228173949972637,1.4449999999999998
0,0,13.67395754791896,1,6.174297012689138,1.4325
1,1,16.981306007490183,1,6.131195462862338,1.4225
1,0,10.304225695191736,1,6.185072400145838,1.435
0,0,2.192681695413042,1,18.53366642552411,4.3
1,0,23.096922103281162,1,147.08403878395592,34.125
1,1,10.375218479620706,1,147.1917926585229,34.15
0,1,15.969341692032422,1,146.86853103482193,34.075
0,1,12.751450485343085,1,135.12335870701884,31.35
0,0,1.3121537274613093,0,130.5976959752048,30.3
0,1,22.865918423820922,0,128.9813878566998,29.925
1,0,19.02089342674376,1,128.9813878566998,29.925
0,1,3.578349467265478,0,128.9813878566998,29.925
1,1,23.559573030918404,1,128.76588010756578,29.875
0,1,17.68563293212099,1,128.5503723584318,29.825
0,0,11.335719610279412,1,128.6581262329988,29.85
1,1,14.672881357429757,0,128.8736339821328,29.9
1,0,2.5616803683503404,0,129.08914173126678,29.95
0,1,13.449876240374664,0,129.6279111041018,30.075000000000003
0,0,1.7678657284094257,1,130.1666804769368,30.2
0,0,13.076526170863247,0,60.01890813381937,13.925
0,0,13.26469653030685,1,6.141970850319037,1.4249999999999998
1,0,20.986530843857853,1,6.217398562515938,1.4425
0,0,17.401380006535057,1,6.228173949972637,1.4449999999999998
0,1,5.989257413162881,1,6.185072400145838,1.435
0,1,21.322227412508564,1,6.217398562515938,1.4425
1,1,13.757823956352139,0,6.141970850319037,1.4249999999999998
1,1,14.55310748577681,1,6.174297012689138,1.4325
0,0,4.05555286133228,0,18.501340263154013,4.2925
1,1,20.586566303258735,0,147.2995465330899,34.175000000000004
0,0,22.343162760397057,0,147.1917926585229,34.150000000000006
0,1,18.599775587877794,1,146.9762849093889,34.1
1,0,22.57805886348015,0,135.55437420528685,31.450000000000003
1,0,7.255197698936301,1,131.78298859544182,30.575000000000003
1,0,20.666860040706506,1,130.70544984977178,30.325
1,0,11.73343542872982,1,130.4899421006378,30.275
0,0,3.934012870646038,0,130.70544984977178,30.325
1,0,16.051214376801628,1,130.9209575989058,30.375
0,1,16.41888649694109,1,130.8132037243388,30.35
1,1,6.8861883301605635,0,130.8132037243388,30.35
0,0,0.6598399590616815,1,130.8132037243388,30.35
1,0,4.79633421805352,0,131.02871147347278,30.4
0,1,9.594661144173282,1,131.3519730971738,30.475
0,0,4.021509865436845,1,131.2442192226068,30.45
1,1,4.6567187577505,0,60.34216975752037,14.0
0,0,9.39337594517447,0,6.185072400145838,1.435
1,1,23.08287874340545,1,6.271275499799439,1.455
0,1,18.34184436978356,0,6.206623175059238,1.44
0,1,7.673961629437539,0,6.163521625232438,1.43
0,1,22.838497654045156,1,6.131195462862338,1.4225
0,0,15.495523014209585,1,6.141970850319037,1.4249999999999998
1,0,10.930791471363364,1,6.1958477876025375,1.4375
0,1,11.239204774923529,1,18.512115650610713,4.295
1,1,9.857867228049404,0,147.1917926585229,34.15
1,0,5.5918092611025525,1,147.40730040765692,34.2
0,1,9.279172613128937,1,147.5150542822239,34.225
1,0,12.669513217041422,0,135.01560483245183,31.325
1,0,12.672656417525303,1,131.3519730971738,30.475
1,1,18.281685653100432,1,131.4597269717408,30.5
0,0,8.61114857177646,0,131.78298859544182,30.575000000000003
0,1,17.203152703294858,1,131.2442192226068,30.45
1,0,13.874204130448431,1,131.02871147347278,30.4
1,0,23.084289708644025,0,131.02871147347278,30.4
1,1,9.246838224815583,1,131.02871147347278,30.4
0,1,21.629195142258965,1,131.2442192226068,30.45
1,0,19.695421135158945,1,131.78298859544182,30.575000000000003
0,0,15.303942830146966,0,131.4597269717408,30.5
0,0,15.708347201810813,0,131.7829885954418,30.575
0,0,2.0315984305538564,0,60.55767750665437,14.05
1,1,22.805390534242377,1,6.206623175059238,1.44
0,1,2.566465523897854,1,6.249724724886038,1.45
0,0,13.51759940984417,0,6.174297012689138,1.4325
1,0,7.921699210779708,0,6.152746237775737,1.4275
0,1,10.316447478956443,0,6.088093913035538,1.4125
0,1,14.64439226008361,1,6.185072400145838,1.435
0,1,21.812433069175718,1,6.1958477876025375,1.4375
1,1,10.981610965735236,0,6.174297012689138,1.4325
1,0,23.705509327354587,0,60.44992363208736,14.025
0,0,14.227489568435995,0,60.55767750665437,14.05
1,1,3.8532946234121876,0,60.77318525578836,14.1
1,1,4.560223075950055,1,60.77318525578836,14.1
0,0,17.186664854142023,0,60.66543138122137,14.075
1,0,1.2095470618411621,0,60.55767750665437,14.05
1,0,11.528197829333443,1,60.34216975752037,14.0
1,1,3.5572586352843985,1,60.34216975752037,14.0
0,0,10.397247244268279,1,6.174297012689138,1.4325
1,0,17.998018129721267,1,6.163521625232438,1.43
1,1,11.01151027779442,1,6.1958477876025375,1.4375
0,0,3.922826615542247,1,6.1958477876025375,1.4375
0,0,6.046208888559418,1,6.077318525578837,1.41
0,0,8.820950127652377,1,6.088093913035538,1.4125
0,0,1.669468403673953,1,6.109644687948937,1.4175
1,0,14.024103265946925,0,6.185072400145838,1.435
0,1,14.580810990673204,0,6.228173949972637,1.4449999999999998
0,1,1.4916462511816189,0,6.174297012689138,1.4325
1,0,9.655471708179888,1,6.109644687948937,1.4175
0,0,9.936016389233398,1,6.131195462862338,1.4225
1,1,8.01166964526243,1,12.348594025378276,2.865
0,0,13.385753767946685,0,6.1204200754056375,1.42
0,0,8.302979761442682,0,6.066543138122136,1.4075
0,1,9.993822707467345,1,6.109644687948937,1.4175
0,0,19.140565138598532,0,6.185072400145838,1.435
0,0,3.8906245303248346,0,6.152746237775737,1.4275
1,0,14.858752687282102,1,6.088093913035538,1.4125
1,0,12.134265640580294,0,6.055767750665436,1.4049999999999998
0,0,7.321719299504378,0,6.055767750665436,1.4049999999999998
1,0,17.460831755769856,0,6.185072400145838,1.435
1,0,13.228520628987551,0,6.174297012689138,1.4325
1,1,11.456676647056689,1,6.141970850319037,1.4249999999999998
0,0,16.0240635545088,0,6.066543138122136,1.4075
0,0,19.25496739155266,0,6.088093913035538,1.4125
0,1,23.34405096080583,0,6.131195462862338,1.4225
1,1,15.104408841032964,1,6.131195462862338,1.4225
1,0,20.98655964960919,0,6.1958477876025375,1.4375
0,0,0.02619698455096664,0,6.174297012689138,1.4325
0,0,12.72565662542139,0,6.088093913035538,1.4125
1,1,5.151541170484754,0,6.1204200754056375,1.42
1,0,2.260618969995292,0,6.141970850319037,1.4249999999999998
1,0,12.76730440954541,1,6.206623175059238,1.44
1,0,17.923836147578257,1,6.152746237775737,1.4275
0,0,9.894540539385114,1,6.098869300492237,1.415
1,0,16.08257878426644,1,6.152746237775737,1.4275
1,0,11.753262092182798,0,6.185072400145838,1.435
0,1,10.490060783026223,1,6.217398562515938,1.4425
1,1,6.966159370460655,0,18.350484838760213,4.2575
1,0,9.18224434802411,1,146.5452694111209,34.0
0,0,8.39509513906627,0,147.40730040765692,34.2
1,0,15.508492416357157,1,146.9762849093889,34.1
1,0,2.784444270699349,1,135.33886645615283,31.4
1,1,2.223272848507344,0,130.5976959752048,30.3
0,1,15.840311861003048,0,129.6279111041018,30.075000000000003
0,0,13.111153677093139,1,129.1968956058338,29.975
1,0,10.324802321823782,0,129.1968956058338,29.975
0,0,3.658629225789685,1,129.3046494804008,30.0
1,1,9.864650684863477,0,130.70544984977178,30.325
1,1,18.95356231968028,0,128.9813878566998,29.925
0,1,21.350909658942168,1,129.5201572295348,30.05
1,1,16.86183767914128,0,130.0589266023698,30.175
1,0,1.4378922211411398,0,130.1666804769368,30.2
0,1,16.089834638426844,1,131.1364653480398,30.425
1,1,5.78365414911107,1,60.234415882953364,13.975
1,1,7.566029832633721,1,6.152746237775737,1.4275
1,0,4.700956991039629,1,6.098869300492237,1.415
1,1,18.61813897488491,0,6.141970850319037,1.4249999999999998
0,1,15.566450943294697,0,6.228173949972637,1.4449999999999998
1,1,14.68404131038034,0,6.141970850319037,1.4249999999999998
1,1,16.031342632062625,1,6.088093913035538,1.4125
1,1,5.6825342736936815,0,6.1204200754056375,1.42
1,1,10.671465943808679,0,18.350484838760213,4.2575
0,1,15.19808931717574,1,147.08403878395592,34.125
1,1,15.27825666283921,1,146.86853103482193,34.075
0,0,19.00444470612313,1,146.86853103482193,34.075
0,0,6.890495200514653,0,134.90785095788482,31.3
0,0,18.48806692072374,1,130.8132037243388,30.35
1,1,10.564427534806457,0,130.4899421006378,30.275
1,1,16.084144609414437,1,129.1968956058338,29.975
1,1,10.937265121566883,0,129.1968956058338,29.975
1,0,22.766644074982636,0,128.8736339821328,29.9
1,0,4.303254353799467,0,128.76588010756578,29.875
1,0,16.20012212597657,0,128.8736339821328,29.9
0,0,13.836840018435813,1,129.3046494804008,30.0
0,1,4.145544982745871,1,129.9511727278028,30.15
0,0,1.5841520594800302,1,130.38218822607078,30.25
1,1,19.179465335319925,0,131.02871147347278,30.4
1,1,3.7788320075103643,1,60.234415882953364,13.975
0,0,4.4761603868586235,0,6.109644687948937,1.4175
0,1,23.482421375736944,0,6.088093913035538,1.4125
1,0,17.214260435439137,0,6.1958477876025375,1.4375
0,0,6.011684198429339,0,6.185072400145838,1.435
1,1,14.18277504363843,0,6.174297012689138,1.4325
1,1,12.818684121660318,0,6.109644687948937,1.4175
0,0,20.267358420332343,1,6.098869300492237,1.415
0,0,17.503697947982985,1,18.469014100783912,4.285
1,0,19.96130701183646,0,147.08403878395592,34.125
1,0,5.0761581114566985,0,147.7305620313579,34.275
1,1,15.365260904808125,0,147.40730040765692,34.2
1,1,0.9657806020411277,0,135.12335870701884,31.35
0,0,1.6545746947012825,0,130.38218822607078,30.25
1,1,17.124648784910335,0,129.7356649786688,30.1
1,0,0.5860824634543524,1,129.7356649786688,30.1
1,0,13.91436021361222,1,129.6279111041018,30.075000000000003
0,1,20.169722362668722,0,129.41240335496778,30.025
1,1,9.118603402032686,1,129.5201572295348,30.05
1,1,1.076170484157907,1,129.41240335496778,30.025
0,1,17.132338791089445,0,129.8434188532358,30.125
0,1,22.31247485913962,0,130.2744343515038,30.225
1,0,17.212113409398427,1,130.5976959752048,30.3
0,1,13.882733832066606,1,130.70544984977178,30.325
0,1,5.520691917097441,0,60.234415882953364,13.975
0,0,0.36901497706792785,1,6.1204200754056375,1.42
1,1,16.67213060349728,0,6.1958477876025375,1.4375
1,0,5.544628220263031,1,6.152746237775737,1.4275
1,0,20.59590425237658,0,6.206623175059238,1.44
0,1,11.192738851982671,0,6.185072400145838,1.435
1,0,12.73525397693895,1,6.1204200754056375,1.42
1,1,18.0944770623928,1,6.185072400145838,1.435
1,0,18.706334587280235,0,18.45823871332721,4.2825
1,1,15.423619993933634,0,147.1917926585229,34.15
0,0,22.52236356990583,0,146.86853103482193,34.075
1,0,23.575162471690064,0,147.40730040765692,34.2
0,0,22.725250664990803,0,135.33886645615283,31.4
1,1,19.780300448254643,1,130.2744343515038,30.225
0,1,16.935005285862033,0,129.6279111041018,30.075000000000003
0,1,15.919820589160022,1,129.3046494804008,30.0
0,0,2.4900042460928136,1,129.08914173126678,29.95
1,0,6.5156243236587,0,128.9813878566998,29.925
0,0,0.13651736470504883,1,128.8736339821328,29.9
1,1,3.297836885615805,1,129.08914173126678,29.95
0,0,10.541507452060522,0,129.41240335496778,30.025
0,1,3.5168772189377604,1,129.7356649786688,30.1
