Date,Price1,Price2,Year
2023-05-27 07:00:00,87.29,87.29,2023
2023-05-27 08:00:00,87.26,87.26,2023
2023-05-27 09:00:00,87.26,87.26,2023
2023-05-27 10:00:00,87.26,87.26,2023
2023-05-27 11:00:00,87.26,87.26,2023
2023-05-27 12:00:00,87.26,87.26,2023
2023-05-27 13:00:00,82.01,82.01,2023
2023-05-27 14:00:00,66.75,66.75,2023
2023-05-27 15:00:00,61.71,61.71,2023
2023-05-27 16:00:00,57.85,57.85,2023
2023-05-27 17:00:00,58.41,58.41,2023
2023-05-27 18:00:00,84.85,84.85,2023
2023-05-27 19:00:00,95.11,95.11,2023
2023-05-27 20:00:00,100.82,100.82,2023
2023-05-27 21:00:00,108.21,108.21,2023
2023-05-27 22:00:00,109.35,109.35,2023
2023-05-27 23:00:00,110.0,110.0,2023
2023-04-08 00:00:00,126.24,126.24,2023
2023-04-08 01:00:00,115.07,115.07,2023
2023-04-08 02:00:00,115.33,115.33,2023
2023-04-08 03:00:00,110.75,110.75,2023
2023-04-08 04:00:00,110.78,110.78,2023
2023-04-08 05:00:00,112.16,112.16,2023
2023-04-08 06:00:00,116.14,116.14,2023
2023-04-08 07:00:00,129.35,129.35,2023
2023-04-08 08:00:00,135.01,135.01,2023
2023-04-08 09:00:00,112.33,112.33,2023
2023-04-08 10:00:00,40.23,40.23,2023
2023-04-08 11:00:00,33.3,33.3,2023
2023-04-08 12:00:00,32.58,32.58,2023
2023-04-08 13:00:00,32.48,32.48,2023
2023-04-08 14:00:00,25.0,25.0,2023
2023-04-08 15:00:00,20.0,20.0,2023
2023-04-08 16:00:00,10.0,10.0,2023
2023-04-08 17:00:00,20.0,20.0,2023
2023-04-08 18:00:00,35.14,35.14,2023
2023-04-08 19:00:00,107.53,107.53,2023
2023-04-08 20:00:00,140.21,140.21,2023
2023-04-08 21:00:00,137.31,137.31,2023
2023-04-08 22:00:00,134.9,134.9,2023
2023-04-08 23:00:00,126.98,126.98,2023
2023-01-18 00:00:00,3.8,3.8,2023
2023-01-18 01:00:00,0.57,0.57,2023
2023-01-18 02:00:00,0.1,0.1,2023
2023-01-18 03:00:00,0.1,0.1,2023
2023-01-18 04:00:00,0.12,0.12,2023
2023-01-18 05:00:00,0.65,0.65,2023
2023-01-18 06:00:00,1.8,1.8,2023
2023-01-18 07:00:00,10.0,10.0,2023
2023-01-18 08:00:00,21.0,24.61,2023
2023-01-18 09:00:00,21.34,21.34,2023
2023-01-18 10:00:00,12.6,12.6,2023
2023-01-18 11:00:00,4.16,4.16,2023
2023-01-18 12:00:00,4.16,4.16,2023
2023-01-18 13:00:00,4.16,4.16,2023
2023-01-18 14:00:00,4.16,4.16,2023
2023-01-18 15:00:00,4.16,4.16,2023
2023-01-18 16:00:00,4.16,4.16,2023
2023-01-18 17:00:00,14.0,14.0,2023
2023-01-18 18:00:00,35.74,35.74,2023
2023-01-18 19:00:00,105.95,105.95,2023
2023-01-18 20:00:00,122.7,122.7,2023
2023-01-18 21:00:00,100.0,100.0,2023
2023-01-18 22:00:00,25.59,25.59,2023
2023-01-18 23:00:00,14.0,14.0,2023
2023-07-23 00:00:00,106.03,106.03,2023
2023-07-23 01:00:00,103.01,103.01,2023
2023-07-23 02:00:00,96.48,96.48,2023
2023-07-23 03:00:00,95.67,95.67,2023
2023-07-23 04:00:00,93.16,93.16,2023
2023-07-23 05:00:00,94.1,94.1,2023
2023-07-23 06:00:00,93.16,93.16,2023
2023-07-23 07:00:00,89.0,89.0,2023
2023-07-23 08:00:00,77.61,77.61,2023
2023-07-23 09:00:00,70.0,70.0,2023
2023-07-23 10:00:00,36.0,36.0,2023
2023-07-23 11:00:00,25.6,20.1,2023
2023-07-23 12:00:00,25.6,0.1,2023
2023-07-23 13:00:00,25.6,0.01,2023
2023-07-23 14:00:00,4.59,0.0,2023
2023-07-23 15:00:00,1.88,0.0,2023
2023-07-23 16:00:00,0.0,0.0,2023
2023-07-23 17:00:00,4.1,4.1,2023
2023-07-23 18:00:00,20.1,20.1,2023
2023-07-23 19:00:00,70.65,70.65,2023
2023-07-23 20:00:00,90.0,90.0,2023
2023-07-23 21:00:00,99.0,99.0,2023
2023-07-23 22:00:00,113.0,113.0,2023
2023-07-23 23:00:00,114.95,114.95,2023
2023-08-13 00:00:00,109.18,109.18,2023
2023-08-13 01:00:00,100.11,100.11,2023
2023-08-13 02:00:00,95.95,95.95,2023
2023-08-13 03:00:00,96.52,96.52,2023
2023-08-13 04:00:00,89.85,89.85,2023
2023-08-13 05:00:00,96.52,96.52,2023
2023-08-13 06:00:00,100.11,100.11,2023
2023-08-13 07:00:00,96.68,96.68,2023
2023-08-13 08:00:00,80.0,80.0,2023
2023-08-13 09:00:00,65.91,65.91,2023
2023-08-13 10:00:00,30.0,30.0,2023
2023-08-13 11:00:00,15.0,15.0,2023
2023-08-13 12:00:00,30.0,16.27,2023
2023-08-13 13:00:00,15.0,15.0,2023
2023-08-13 14:00:00,10.0,10.0,2023
2023-08-13 15:00:00,6.76,6.76,2023
2023-08-13 16:00:00,17.45,17.45,2023
2023-08-13 17:00:00,69.98,69.98,2023
2023-08-13 18:00:00,74.91,74.91,2023
2023-08-13 19:00:00,96.52,96.52,2023
2023-08-13 20:00:00,110.9,110.9,2023
2023-08-13 21:00:00,120.0,120.0,2023
2023-08-13 22:00:00,120.01,120.01,2023
2023-08-13 23:00:00,114.0,114.0,2023
2023-01-12 00:00:00,69.5,69.5,2023
2023-01-12 01:00:00,56.6,56.6,2023
2023-01-12 02:00:00,56.0,56.0,2023
2023-01-12 03:00:00,56.0,56.0,2023
2023-01-12 04:00:00,55.7,55.7,2023
2023-01-12 05:00:00,56.6,56.6,2023
2023-01-12 06:00:00,91.12,91.12,2023
2023-01-12 07:00:00,118.91,118.91,2023
2023-01-12 08:00:00,122.1,122.1,2023
2023-01-12 09:00:00,120.0,120.0,2023
2023-01-12 10:00:00,102.84,102.84,2023
2023-01-12 11:00:00,98.6,98.6,2023
2023-01-12 12:00:00,85.67,85.67,2023
2023-01-12 13:00:00,81.59,81.59,2023
2023-01-12 14:00:00,70.34,70.34,2023
2023-01-12 15:00:00,70.76,70.76,2023
2023-01-12 16:00:00,94.18,94.18,2023
2023-01-12 17:00:00,120.63,120.63,2023
2023-01-12 18:00:00,132.89,132.89,2023
2023-01-12 19:00:00,141.43,141.43,2023
2023-01-12 20:00:00,142.22,142.22,2023
2023-01-12 21:00:00,114.74,114.74,2023
2023-01-12 22:00:00,104.79,104.79,2023
2023-01-12 23:00:00,61.32,61.32,2023
2023-04-02 00:00:00,19.0,19.0,2023
2023-04-02 01:00:00,18.6,18.6,2023
2023-04-02 02:00:00,18.34,18.34,2023
2023-04-02 03:00:00,18.16,18.16,2023
2023-04-02 04:00:00,18.16,18.16,2023
2023-04-02 05:00:00,18.16,18.16,2023
2023-04-02 06:00:00,18.46,18.46,2023
2023-04-02 07:00:00,18.6,18.6,2023
2023-04-02 08:00:00,18.46,18.46,2023
2023-04-02 09:00:00,14.0,14.0,2023
2023-04-02 10:00:00,4.16,4.16,2023
2023-04-02 11:00:00,0.1,0.1,2023
2023-04-02 12:00:00,1.05,0.1,2023
2023-04-02 13:00:00,9.41,0.1,2023
2023-04-02 14:00:00,0.0,0.0,2023
2023-04-02 15:00:00,0.0,0.0,2023
2023-04-02 16:00:00,0.0,0.0,2023
2023-04-02 17:00:00,0.0,0.0,2023
2023-04-02 18:00:00,0.19,0.19,2023
2023-04-02 19:00:00,18.16,18.16,2023
2023-04-02 20:00:00,40.0,40.0,2023
2023-04-02 21:00:00,50.0,50.0,2023
2023-04-02 22:00:00,45.1,45.1,2023
2023-04-02 23:00:00,40.0,40.0,2023
2023-08-19 00:00:00,123.12,123.12,2023
2023-08-19 01:00:00,121.32,121.32,2023
2023-08-19 02:00:00,117.62,117.62,2023
2023-08-19 03:00:00,112.76,112.76,2023
2023-08-19 04:00:00,112.76,112.76,2023
2023-08-19 05:00:00,117.62,117.62,2023
2023-08-19 06:00:00,120.34,120.34,2023
2023-08-19 07:00:00,121.32,121.32,2023
2023-08-19 08:00:00,122.84,122.84,2023
2023-08-19 09:00:00,112.76,112.76,2023
2023-08-19 10:00:00,89.05,89.05,2023
2023-08-19 11:00:00,85.01,85.01,2023
2023-08-19 12:00:00,84.76,84.76,2023
2023-08-19 13:00:00,84.91,84.91,2023
2023-08-19 14:00:00,84.76,84.76,2023
2023-08-19 15:00:00,85.01,85.01,2023
2023-08-19 16:00:00,84.91,84.91,2023
2023-08-19 17:00:00,86.32,86.32,2023
2023-08-19 18:00:00,98.72,98.72,2023
2023-08-19 19:00:00,122.5,122.5,2023
2023-08-19 20:00:00,134.6,134.6,2023
2023-08-19 21:00:00,140.36,140.36,2023
2023-08-19 22:00:00,138.41,138.41,2023
2023-08-19 23:00:00,134.6,134.6,2023
2023-06-06 00:00:00,92.52,92.52,2023
2023-06-06 01:00:00,90.0,90.0,2023
2023-06-06 02:00:00,89.41,89.41,2023
2023-06-06 03:00:00,85.0,85.0,2023
2023-06-06 04:00:00,80.1,80.1,2023
2023-06-06 05:00:00,80.1,80.1,2023
2023-06-06 06:00:00,90.02,90.02,2023
2023-06-06 07:00:00,99.03,99.03,2023
2023-06-06 08:00:00,102.7,102.7,2023
2023-06-06 09:00:00,94.9,94.9,2023
2023-06-06 10:00:00,86.21,86.21,2023
2023-06-06 11:00:00,82.0,82.0,2023
2023-06-06 12:00:00,76.41,76.41,2023
2023-06-06 13:00:00,73.26,73.26,2023
2023-06-06 14:00:00,68.5,68.5,2023
2023-06-06 15:00:00,71.12,71.12,2023
2023-06-06 16:00:00,74.4,74.4,2023
2023-06-06 17:00:00,84.0,84.0,2023
2023-06-06 18:00:00,90.38,90.38,2023
2023-06-06 19:00:00,95.0,95.0,2023
2023-06-06 20:00:00,101.11,101.11,2023
2023-06-06 21:00:00,101.57,101.57,2023
2023-06-06 22:00:00,96.56,96.56,2023
2023-06-06 23:00:00,89.99,89.99,2023
2023-03-16 00:00:00,117.39,117.39,2023
2023-03-16 01:00:00,107.59,107.59,2023
2023-03-16 02:00:00,103.8,103.8,2023
2023-03-16 03:00:00,100.0,100.0,2023
2023-03-16 04:00:00,98.07,98.07,2023
2023-03-16 05:00:00,103.82,103.82,2023
2023-03-16 06:00:00,118.99,118.99,2023
2023-03-16 07:00:00,132.42,132.42,2023
2023-03-16 08:00:00,110.86,110.86,2023
2023-03-16 09:00:00,98.88,98.88,2023
2023-03-16 10:00:00,65.0,65.0,2023
2023-03-16 11:00:00,58.17,58.17,2023
2023-03-16 12:00:00,49.87,49.87,2023
2023-03-16 13:00:00,39.99,39.99,2023
2023-03-16 14:00:00,29.59,29.59,2023
2023-03-16 15:00:00,29.59,29.59,2023
2023-03-16 16:00:00,46.97,46.97,2023
2023-03-16 17:00:00,67.15,67.15,2023
2023-03-16 18:00:00,100.07,100.07,2023
2023-03-16 19:00:00,118.61,118.61,2023
2023-03-16 20:00:00,117.14,117.14,2023
2023-03-16 21:00:00,102.49,102.49,2023
2023-03-16 22:00:00,102.47,102.47,2023
2023-03-16 23:00:00,89.01,89.01,2023
2023-07-29 00:00:00,103.09,103.09,2023
2023-07-29 01:00:00,100.07,100.07,2023
2023-07-29 02:00:00,99.1,99.1,2023
2023-07-29 03:00:00,99.1,99.1,2023
2023-07-29 04:00:00,98.48,98.48,2023
2023-07-29 05:00:00,99.0,99.0,2023
2023-07-29 06:00:00,100.0,100.0,2023
2023-07-29 07:00:00,99.1,99.1,2023
2023-07-29 08:00:00,97.39,97.39,2023
2023-07-29 09:00:00,81.71,81.71,2023
2023-07-29 10:00:00,75.5,75.5,2023
2023-07-29 11:00:00,96.1,63.75,2023
2023-07-29 12:00:00,93.86,59.34,2023
2023-07-29 13:00:00,90.1,41.0,2023
2023-07-29 14:00:00,83.0,25.0,2023
2023-07-29 15:00:00,79.22,25.0,2023
2023-07-29 16:00:00,72.59,33.57,2023
2023-07-29 17:00:00,69.0,51.93,2023
2023-07-29 18:00:00,73.1,73.1,2023
2023-07-29 19:00:00,83.35,83.35,2023
2023-07-29 20:00:00,100.65,100.65,2023
2023-07-29 21:00:00,110.49,110.49,2023
2023-07-29 22:00:00,110.86,110.86,2023
2023-07-29 23:00:00,102.88,102.88,2023
2023-05-29 00:00:00,91.84,91.84,2023
2023-05-29 01:00:00,91.84,91.84,2023
2023-05-29 02:00:00,84.75,84.75,2023
2023-05-29 03:00:00,84.75,84.75,2023
2023-05-29 04:00:00,84.75,84.75,2023
2023-05-29 05:00:00,85.8,85.8,2023
2023-05-29 06:00:00,100.0,100.0,2023
2023-05-29 07:00:00,112.89,112.89,2023
2023-05-29 08:00:00,110.2,110.2,2023
2023-05-29 09:00:00,100.9,100.9,2023
2023-05-29 10:00:00,100.75,100.75,2023
2023-05-29 11:00:00,84.95,84.95,2023
2023-05-29 12:00:00,84.85,84.85,2023
2023-05-29 13:00:00,84.45,84.45,2023
2023-05-29 14:00:00,83.85,83.85,2023
2023-05-29 15:00:00,81.42,81.42,2023
2023-05-29 16:00:00,80.0,80.0,2023
2023-05-29 17:00:00,81.0,81.0,2023
2023-05-29 18:00:00,84.05,84.05,2023
2023-05-29 19:00:00,84.95,84.95,2023
2023-05-29 20:00:00,121.0,121.0,2023
2023-05-29 21:00:00,131.86,131.86,2023
2023-05-29 22:00:00,129.4,129.4,2023
2023-05-29 23:00:00,119.0,119.0,2023
2023-01-16 00:00:00,4.16,4.16,2023
2023-01-16 01:00:00,3.0,3.0,2023
2023-01-16 02:00:00,4.16,4.16,2023
2023-01-16 03:00:00,3.0,3.0,2023
2023-01-16 04:00:00,3.0,3.0,2023
2023-01-16 05:00:00,4.16,4.16,2023
2023-01-16 06:00:00,4.16,4.16,2023
2023-01-16 07:00:00,12.0,12.0,2023
2023-01-16 08:00:00,22.8,22.8,2023
2023-01-16 09:00:00,22.8,22.8,2023
2023-01-16 10:00:00,20.9,20.9,2023
2023-01-16 11:00:00,14.0,14.0,2023
2023-01-16 12:00:00,14.0,14.0,2023
2023-01-16 13:00:00,15.0,15.0,2023
2023-01-16 14:00:00,9.69,9.69,2023
2023-01-16 15:00:00,9.69,9.69,2023
2023-01-16 16:00:00,9.69,9.69,2023
2023-01-16 17:00:00,14.0,14.0,2023
2023-01-16 18:00:00,22.4,22.4,2023
2023-01-16 19:00:00,31.75,31.75,2023
2023-01-16 20:00:00,34.2,34.2,2023
2023-01-16 21:00:00,24.61,24.61,2023
2023-01-16 22:00:00,9.99,9.99,2023
2023-01-16 23:00:00,4.16,4.16,2023
2023-04-06 00:00:00,135.54,135.54,2023
2023-04-06 01:00:00,124.12,124.12,2023
2023-04-06 02:00:00,120.0,120.0,2023
2023-04-06 03:00:00,115.33,115.33,2023
2023-04-06 04:00:00,114.85,114.85,2023
2023-04-06 05:00:00,124.91,124.91,2023
2023-04-06 06:00:00,113.01,113.01,2023
2023-04-06 07:00:00,99.12,99.12,2023
2023-04-06 08:00:00,94.8,94.8,2023
2023-04-06 09:00:00,115.33,115.33,2023
2023-04-06 10:00:00,60.0,60.0,2023
2023-04-06 11:00:00,65.14,50.78,2023
2023-04-06 12:00:00,65.14,42.02,2023
2023-04-06 13:00:00,63.0,41.63,2023
2023-04-06 14:00:00,65.14,41.33,2023
2023-04-06 15:00:00,63.0,27.78,2023
2023-04-06 16:00:00,65.14,25.0,2023
2023-04-06 17:00:00,65.14,25.0,2023
2023-04-06 18:00:00,55.0,42.23,2023
2023-04-06 19:00:00,127.45,127.45,2023
2023-04-06 20:00:00,127.45,127.45,2023
2023-04-06 21:00:00,133.67,133.67,2023
2023-04-06 22:00:00,127.45,127.45,2023
2023-04-06 23:00:00,122.88,122.88,2023
2023-06-02 00:00:00,89.51,89.51,2023
2023-06-02 01:00:00,80.1,80.1,2023
2023-06-02 02:00:00,77.0,77.0,2023
2023-06-02 03:00:00,77.0,77.0,2023
2023-06-02 04:00:00,74.26,74.26,2023
2023-06-02 05:00:00,80.0,80.0,2023
2023-06-02 06:00:00,89.33,89.33,2023
2023-06-02 07:00:00,91.72,91.72,2023
2023-06-02 08:00:00,93.3,93.3,2023
2023-06-02 09:00:00,87.44,87.44,2023
2023-06-02 10:00:00,89.82,89.82,2023
2023-06-02 11:00:00,82.1,82.1,2023
2023-06-02 12:00:00,81.1,81.1,2023
2023-06-02 13:00:00,81.1,81.1,2023
2023-06-02 14:00:00,77.23,77.23,2023
2023-06-02 15:00:00,77.07,77.07,2023
2023-06-02 16:00:00,80.82,80.82,2023
2023-06-02 17:00:00,88.0,88.0,2023
2023-06-02 18:00:00,85.8,85.8,2023
2023-06-02 19:00:00,91.4,91.4,2023
2023-06-02 20:00:00,99.82,99.82,2023
2023-06-02 21:00:00,103.53,103.53,2023
2023-06-02 22:00:00,103.11,103.11,2023
2023-06-02 23:00:00,101.09,101.09,2023
2023-03-12 00:00:00,90.0,90.0,2023
2023-03-12 01:00:00,89.71,89.71,2023
2023-03-12 02:00:00,84.42,84.42,2023
2023-03-12 03:00:00,89.71,89.71,2023
2023-03-12 04:00:00,75.0,75.0,2023
2023-03-12 05:00:00,80.01,80.01,2023
2023-03-12 06:00:00,91.41,91.41,2023
2023-03-12 07:00:00,89.64,89.64,2023
2023-03-12 08:00:00,80.74,80.74,2023
2023-03-12 09:00:00,60.2,60.2,2023
2023-03-12 10:00:00,50.0,50.0,2023
2023-03-12 11:00:00,49.11,49.11,2023
2023-03-12 12:00:00,49.99,49.99,2023
2023-03-12 13:00:00,50.0,50.0,2023
2023-03-12 14:00:00,49.99,49.99,2023
2023-03-12 15:00:00,48.67,48.67,2023
2023-03-12 16:00:00,49.99,49.99,2023
2023-03-12 17:00:00,70.68,70.68,2023
2023-03-12 18:00:00,120.31,120.31,2023
2023-03-12 19:00:00,141.04,141.04,2023
2023-03-12 20:00:00,129.97,129.97,2023
2023-03-12 21:00:00,117.07,117.07,2023
2023-03-12 22:00:00,94.98,94.98,2023
2023-03-12 23:00:00,82.2,82.2,2023
2023-05-23 00:00:00,96.15,96.15,2023
2023-05-23 01:00:00,93.6,93.6,2023
2023-05-23 02:00:00,82.0,82.0,2023
2023-05-23 03:00:00,80.0,80.0,2023
2023-05-23 04:00:00,79.57,79.57,2023
2023-05-23 05:00:00,79.57,79.57,2023
2023-05-23 06:00:00,79.57,79.57,2023
2023-05-23 07:00:00,93.46,93.46,2023
2023-05-23 08:00:00,98.66,98.66,2023
2023-05-23 09:00:00,92.0,92.0,2023
2023-05-23 10:00:00,83.25,83.25,2023
2023-05-23 11:00:00,75.75,75.75,2023
2023-05-23 12:00:00,73.87,73.87,2023
2023-05-23 13:00:00,64.92,64.92,2023
2023-05-23 14:00:00,65.21,65.21,2023
2023-05-23 15:00:00,62.96,62.96,2023
2023-05-23 16:00:00,60.0,60.0,2023
2023-05-23 17:00:00,65.01,65.01,2023
2023-05-23 18:00:00,79.57,79.57,2023
2023-05-23 19:00:00,97.09,97.09,2023
2023-05-23 20:00:00,100.11,100.11,2023
2023-05-23 21:00:00,105.0,105.0,2023
2023-05-23 22:00:00,104.79,104.79,2023
2023-05-23 23:00:00,98.53,98.53,2023
2023-03-18 00:00:00,111.4,111.4,2023
2023-03-18 01:00:00,105.87,105.87,2023
2023-03-18 02:00:00,97.96,97.96,2023
2023-03-18 03:00:00,95.0,95.0,2023
2023-03-18 04:00:00,96.18,96.18,2023
2023-03-18 05:00:00,99.8,99.8,2023
2023-03-18 06:00:00,103.5,103.5,2023
2023-03-18 07:00:00,105.43,105.43,2023
2023-03-18 08:00:00,100.64,100.64,2023
2023-03-18 09:00:00,97.96,97.96,2023
2023-03-18 10:00:00,85.0,85.0,2023
2023-03-18 11:00:00,84.0,84.0,2023
2023-03-18 12:00:00,84.06,84.06,2023
2023-03-18 13:00:00,80.42,80.42,2023
2023-03-18 14:00:00,85.0,85.0,2023
2023-03-18 15:00:00,70.0,70.0,2023
2023-03-18 16:00:00,74.32,74.32,2023
2023-03-18 17:00:00,95.0,95.0,2023
2023-03-18 18:00:00,113.45,113.45,2023
2023-03-18 19:00:00,128.26,128.26,2023
2023-03-18 20:00:00,144.15,144.15,2023
2023-03-18 21:00:00,132.92,132.92,2023
2023-03-18 22:00:00,129.95,129.95,2023
2023-03-18 23:00:00,118.46,118.46,2023
2023-06-08 00:00:00,93.93,93.93,2023
2023-06-08 01:00:00,89.26,89.26,2023
2023-06-08 02:00:00,82.83,82.83,2023
2023-06-08 03:00:00,74.95,74.95,2023
2023-06-08 04:00:00,73.57,73.57,2023
2023-06-08 05:00:00,73.57,73.57,2023
2023-06-08 06:00:00,89.85,89.85,2023
2023-06-08 07:00:00,92.78,92.78,2023
2023-06-08 08:00:00,91.4,91.4,2023
2023-06-08 09:00:00,83.76,83.76,2023
2023-06-08 10:00:00,74.64,74.64,2023
2023-06-08 11:00:00,68.5,68.5,2023
2023-06-08 12:00:00,64.22,64.22,2023
2023-06-08 13:00:00,64.4,64.4,2023
2023-06-08 14:00:00,64.06,64.06,2023
2023-06-08 15:00:00,67.93,67.93,2023
2023-06-08 16:00:00,71.17,71.17,2023
2023-06-08 17:00:00,76.1,76.1,2023
2023-06-08 18:00:00,73.52,73.52,2023
2023-06-08 19:00:00,89.85,89.85,2023
2023-06-08 20:00:00,98.6,98.6,2023
2023-06-08 21:00:00,100.55,100.55,2023
2023-06-08 22:00:00,96.58,96.58,2023
2023-06-08 23:00:00,91.0,91.0,2023
2023-08-17 00:00:00,122.11,122.11,2023
2023-08-17 01:00:00,117.61,117.61,2023
2023-08-17 02:00:00,112.15,112.15,2023
2023-08-17 03:00:00,112.15,112.15,2023
2023-08-17 04:00:00,121.38,121.38,2023
2023-08-17 05:00:00,124.4,124.4,2023
2023-08-17 06:00:00,129.0,129.0,2023
2023-08-17 07:00:00,131.76,131.76,2023
2023-08-17 08:00:00,131.0,131.0,2023
2023-08-17 09:00:00,122.0,122.0,2023
2023-08-17 10:00:00,108.36,108.36,2023
2023-08-17 11:00:00,95.26,95.26,2023
2023-08-17 12:00:00,91.62,91.62,2023
2023-08-17 13:00:00,90.51,90.51,2023
2023-08-17 14:00:00,89.98,89.98,2023
2023-08-17 15:00:00,92.32,92.32,2023
2023-08-17 16:00:00,93.97,93.97,2023
2023-08-17 17:00:00,94.36,94.36,2023
2023-08-17 18:00:00,95.51,95.51,2023
2023-08-17 19:00:00,124.4,124.4,2023
2023-08-17 20:00:00,132.25,132.25,2023
2023-08-17 21:00:00,136.01,136.01,2023
2023-08-17 22:00:00,134.6,134.6,2023
2023-08-17 23:00:00,132.25,132.25,2023
2023-07-27 00:00:00,119.2,119.2,2023
2023-07-27 01:00:00,111.15,111.15,2023
2023-07-27 02:00:00,108.5,108.5,2023
2023-07-27 03:00:00,107.86,107.86,2023
2023-07-27 04:00:00,105.1,105.1,2023
2023-07-27 05:00:00,107.86,107.86,2023
2023-07-27 06:00:00,111.15,111.15,2023
2023-07-27 07:00:00,113.35,113.35,2023
2023-07-27 08:00:00,109.5,109.5,2023
2023-07-27 09:00:00,99.12,99.12,2023
2023-07-27 10:00:00,96.8,96.8,2023
2023-07-27 11:00:00,90.39,90.39,2023
2023-07-27 12:00:00,86.45,86.45,2023
2023-07-27 13:00:00,80.01,80.01,2023
2023-07-27 14:00:00,78.33,78.33,2023
2023-07-27 15:00:00,76.01,76.01,2023
2023-07-27 16:00:00,73.6,73.6,2023
2023-07-27 17:00:00,76.51,76.51,2023
2023-07-27 18:00:00,77.84,77.84,2023
2023-07-27 19:00:00,87.56,87.56,2023
2023-07-27 20:00:00,111.0,111.0,2023
2023-07-27 21:00:00,118.0,118.0,2023
2023-07-27 22:00:00,121.0,121.0,2023
2023-07-27 23:00:00,115.25,115.25,2023
2023-06-27 00:00:00,113.82,113.82,2023
2023-06-27 01:00:00,95.0,95.0,2023
2023-06-27 02:00:00,91.57,91.57,2023
2023-06-27 03:00:00,89.09,89.09,2023
2023-06-27 04:00:00,86.36,86.36,2023
2023-06-27 05:00:00,90.55,90.55,2023
2023-06-27 06:00:00,108.89,108.89,2023
2023-06-27 07:00:00,115.8,115.8,2023
2023-06-27 08:00:00,115.31,115.31,2023
2023-06-27 09:00:00,91.95,91.95,2023
2023-06-27 10:00:00,90.0,90.0,2023
2023-06-27 11:00:00,88.03,88.03,2023
2023-06-27 12:00:00,84.67,84.67,2023
2023-06-27 13:00:00,85.31,85.31,2023
2023-06-27 14:00:00,84.74,84.74,2023
2023-06-27 15:00:00,83.2,83.2,2023
2023-06-27 16:00:00,89.05,89.05,2023
2023-06-27 17:00:00,96.4,96.4,2023
2023-06-27 18:00:00,107.12,107.12,2023
2023-06-27 19:00:00,115.7,115.7,2023
2023-06-27 20:00:00,121.1,121.1,2023
2023-06-27 21:00:00,127.6,127.6,2023
2023-06-27 22:00:00,125.06,125.06,2023
2023-06-27 23:00:00,116.16,116.16,2023
2023-07-08 00:00:00,107.03,107.03,2023
2023-07-08 01:00:00,98.0,98.0,2023
2023-07-08 02:00:00,91.0,91.0,2023
2023-07-08 03:00:00,92.1,92.1,2023
2023-07-08 04:00:00,92.1,92.1,2023
2023-07-08 05:00:00,98.0,98.0,2023
2023-07-08 06:00:00,102.6,102.6,2023
2023-07-08 07:00:00,109.37,109.37,2023
2023-07-08 08:00:00,88.0,88.0,2023
2023-07-08 09:00:00,80.61,80.61,2023
2023-07-08 10:00:00,73.14,73.14,2023
2023-07-08 11:00:00,60.76,54.99,2023
2023-07-08 12:00:00,60.0,48.0,2023
2023-07-08 13:00:00,60.0,42.0,2023
2023-07-08 14:00:00,55.5,35.0,2023
2023-07-08 15:00:00,55.0,40.0,2023
2023-07-08 16:00:00,60.9,60.9,2023
2023-07-08 17:00:00,83.4,83.4,2023
2023-07-08 18:00:00,86.02,86.02,2023
2023-07-08 19:00:00,109.98,109.98,2023
2023-07-08 20:00:00,128.76,128.76,2023
2023-07-08 21:00:00,132.86,132.86,2023
2023-07-08 22:00:00,129.7,129.7,2023
2023-07-08 23:00:00,126.65,126.65,2023
2023-09-17 00:00:00,113.23,113.23,2023
2023-09-17 01:00:00,105.23,105.23,2023
2023-09-17 02:00:00,87.55,87.55,2023
2023-09-17 03:00:00,79.05,79.05,2023
2023-09-17 04:00:00,77.91,77.91,2023
2023-09-17 05:00:00,77.75,77.75,2023
2023-09-17 06:00:00,79.05,79.05,2023
2023-09-17 07:00:00,79.33,79.33,2023
2023-09-17 08:00:00,78.51,78.51,2023
2023-09-17 09:00:00,70.01,70.01,2023
2023-09-17 10:00:00,50.23,50.23,2023
2023-09-17 11:00:00,20.0,20.0,2023
2023-09-17 12:00:00,5.0,5.0,2023
2023-09-17 13:00:00,4.08,4.08,2023
2023-09-17 14:00:00,4.3,4.3,2023
2023-09-17 15:00:00,4.3,4.3,2023
2023-09-17 16:00:00,4.3,4.3,2023
2023-09-17 17:00:00,4.3,4.3,2023
2023-09-17 18:00:00,46.17,46.17,2023
2023-09-17 19:00:00,90.0,90.0,2023
2023-09-17 20:00:00,122.69,122.69,2023
2023-09-17 21:00:00,118.25,118.25,2023
2023-09-17 22:00:00,110.05,110.05,2023
2023-09-17 23:00:00,99.18,99.18,2023
2023-02-18 00:00:00,146.52,146.52,2023
2023-02-18 01:00:00,134.06,134.06,2023
2023-02-18 02:00:00,129.49,129.49,2023
2023-02-18 03:00:00,111.9,111.9,2023
2023-02-18 04:00:00,111.7,111.7,2023
2023-02-18 05:00:00,111.7,111.7,2023
2023-02-18 06:00:00,114.16,114.16,2023
2023-02-18 07:00:00,118.06,118.06,2023
2023-02-18 08:00:00,129.82,129.82,2023
2023-02-18 09:00:00,130.0,130.0,2023
2023-02-18 10:00:00,129.82,129.82,2023
2023-02-18 11:00:00,115.0,115.0,2023
2023-02-18 12:00:00,114.16,114.16,2023
