power_transport_vehicles,production_schedule,maintenance_status,volume_production_waste,number_of_workers,Time
0.0,0.0,3.719863408705263,2.443328870416222,73.0,2022-09-25 18:00:00
0.0,15.0,0.0,3.0600213229994413,98.0,2022-09-25 19:00:00
0.0,-0.0,3.586368317972241,0.0,43.0,2022-09-25 20:00:00
0.0,0.0,1.6630986454479306,0.0,8.0,2022-09-25 21:00:00
0.0,20.0,0.0,9.083164363248683,33.0,2022-09-25 22:00:00
0.0,21.0,10.566093127974755,3.861089710758887,19.0,2022-09-25 23:00:00
0.0,0.0,0.0,0.0,62.0,2022-09-26 00:00:00
44.64935354503939,0.0,0.0,0.0,0.0,2022-09-26 01:00:00
10.632037261213707,0.0,0.0,0.0,55.0,2022-09-26 02:00:00
9.822091050333583,11.0,4.037802480308661,1.3817081067036119,13.0,2022-09-26 03:00:00
19.49590864444616,0.0,1.6604201587716043,0.0,0.0,2022-09-26 04:00:00
0.0,8.0,19.90655338295558,1.4650142908681678,27.0,2022-09-26 05:00:00
76.90479467064299,11.0,36.3409124001504,7.01415697002876,0.0,2022-09-26 06:00:00
49.68121987555191,14.0,45.551177295928355,12.443230397381768,0.0,2022-09-26 07:00:00
71.64280279671236,31.0,30.046484580058788,18.76680541705661,27.0,2022-09-26 08:00:00
17.56044021403551,5.0,8.817042794087634,12.425895271717346,0.0,2022-09-26 09:00:00
7.011691167989682,42.0,22.775565036281296,13.870641198500284,36.0,2022-09-26 10:00:00
83.05197358354562,21.0,14.192866155652261,12.942368231577538,49.0,2022-09-26 11:00:00
56.01936001873335,20.0,47.81634822358815,7.436592317791421,90.0,2022-09-26 12:00:00
21.1153092644712,4.0,53.89944118550571,18.751020508698602,2.0,2022-09-26 13:00:00
30.787836819401086,28.0,38.1935325912661,19.78744782324195,63.0,2022-09-26 14:00:00
90.74994309576186,24.0,41.370332421244846,29.58632427332507,36.0,2022-09-26 15:00:00
8.793625746731252,21.0,26.00213916492543,15.698227871107168,2.0,2022-09-26 16:00:00
90.44831086842126,43.0,26.07489986728305,6.553923154129618,0.0,2022-09-26 17:00:00
23.014129052266995,28.0,1.0545622709146905,5.72330295459934,29.0,2022-09-26 18:00:00
64.09717261541306,11.0,21.363721944727132,18.383443167127517,90.0,2022-09-26 19:00:00
52.04100904630776,20.0,17.732485724194753,9.3624891973685,0.0,2022-09-26 20:00:00
71.58907271412968,36.0,30.967072953905245,19.446387594330382,24.0,2022-09-26 21:00:00
12.093610504259814,34.0,13.314367603014784,1.4049026877267936,16.0,2022-09-26 22:00:00
24.908789237045145,19.0,44.0986176447987,10.066831983208097,105.0,2022-09-26 23:00:00
28.65115604789783,24.0,27.46120572385572,0.0,23.0,2022-09-27 00:00:00
0.0,22.0,17.297155720357424,12.363878148756985,41.0,2022-09-27 01:00:00
46.40595307002735,33.0,8.086516046617401,0.0,17.0,2022-09-27 02:00:00
8.46822182681314,0.0,37.07263629187929,8.013337176540437,0.0,2022-09-27 03:00:00
15.99134751796538,21.0,10.975352797185021,4.228536737838896,0.0,2022-09-27 04:00:00
0.0,28.0,18.5122273284593,7.532107231162016,0.0,2022-09-27 05:00:00
0.0,7.0,27.435054110070645,10.432126265621807,70.0,2022-09-27 06:00:00
56.05956013509537,18.0,24.83288792094038,12.303148647992677,56.0,2022-09-27 07:00:00
119.09243644751412,11.0,23.90458023534612,12.839352479854947,146.0,2022-09-27 08:00:00
71.8787399906525,13.0,0.0,4.569115002754059,107.0,2022-09-27 09:00:00
51.27808380447471,19.0,2.712351579635463,5.403808336626563,132.0,2022-09-27 10:00:00
42.8447161717869,29.0,30.61017864906188,9.993739014720644,0.0,2022-09-27 11:00:00
67.59537416427405,46.0,56.983694047868624,13.74932329708561,169.0,2022-09-27 12:00:00
80.71488349892442,48.0,37.37397158399659,8.534854032384223,68.0,2022-09-27 13:00:00
19.957711610603653,15.0,16.88551521148469,20.777134214327234,72.0,2022-09-27 14:00:00
90.85323162609235,16.0,7.068984082003066,11.847344558269512,110.0,2022-09-27 15:00:00
84.45270583878317,51.0,43.26354209490751,14.047850071415628,49.0,2022-09-27 16:00:00
93.48880321228607,46.0,27.463688455297508,8.029345415490411,0.0,2022-09-27 17:00:00
71.99706692411715,31.0,39.069928658201064,30.247967599547227,153.0,2022-09-27 18:00:00
61.50553029850529,38.0,36.30649265482855,33.43226310858324,0.0,2022-09-27 19:00:00
87.65308598730154,33.0,40.90813033796881,11.013822889041624,0.0,2022-09-27 20:00:00
89.15180392490511,44.0,36.20271556663522,27.044992836934174,36.0,2022-09-27 21:00:00
16.87877867176929,9.0,19.50466577454462,6.186399621968072,0.0,2022-09-27 22:00:00
7.355265590385546,16.0,10.489843369801262,18.16910164042144,19.0,2022-09-27 23:00:00
28.2085272858072,0.0,3.046821198450745,8.809957754989798,11.0,2022-09-28 00:00:00
71.47060454485562,2.0,0.0,6.9982162657554925,120.0,2022-09-28 01:00:00
0.0,2.0,0.0,0.0,52.0,2022-09-28 02:00:00
0.0,6.0,8.980954817207467,0.0,0.0,2022-09-28 03:00:00
28.894790302597684,0.0,34.76665527703039,6.141896288187616,0.0,2022-09-28 04:00:00
37.67291926528753,10.0,29.024345492867457,10.52656894768159,0.0,2022-09-28 05:00:00
63.16968224552273,6.0,32.40035293434462,5.381105224072236,15.0,2022-09-28 06:00:00
59.70942563157814,34.0,15.185339932824304,7.631920958508693,1.0,2022-09-28 07:00:00
47.48515506837943,26.0,42.05069974009795,17.69615830623704,0.0,2022-09-28 08:00:00
97.315990494307,1.0,24.520403991076897,2.780941361060952,61.0,2022-09-28 09:00:00
16.71087191208008,20.0,55.99301034002365,17.187470744520432,14.0,2022-09-28 10:00:00
33.987884016417944,34.0,14.705088430492442,23.995350176124248,0.0,2022-09-28 11:00:00
52.797553702078794,20.0,16.69805533368526,16.864821344976207,78.0,2022-09-28 12:00:00
15.114816014719963,22.0,19.496191011378066,18.618770661081072,112.0,2022-09-28 13:00:00
47.235284897605545,25.0,4.0236829587736445,0.0,21.0,2022-09-28 14:00:00
108.90524034301959,35.0,15.474897407713083,8.60093801966054,178.0,2022-09-28 15:00:00
45.430088098660505,1.0,23.94999062137959,26.607387114378213,200.0,2022-09-28 16:00:00
64.56294856894043,37.0,18.137945325930545,9.916765967750488,80.0,2022-09-28 17:00:00
16.889380188927397,15.0,0.0,23.157152357629208,6.0,2022-09-28 18:00:00
35.54845906885934,27.0,43.133750116323654,8.928518657338795,61.0,2022-09-28 19:00:00
37.21572431080591,24.0,0.0,10.034250168810031,0.0,2022-09-28 20:00:00
39.21308858202914,16.0,33.210695015657635,16.053036711330428,0.0,2022-09-28 21:00:00
59.824859701641444,0.0,11.155991770807665,6.099084082837168,0.0,2022-09-28 22:00:00
38.59754404882797,7.0,42.693998359842254,8.328046439276658,0.0,2022-09-28 23:00:00
0.0,36.0,26.62466789969519,0.0,0.0,2022-09-29 00:00:00
28.705187021082416,0.0,3.08595290178652,0.0,63.0,2022-09-29 01:00:00
35.92918520599525,36.0,0.0,0.0,0.0,2022-09-29 02:00:00
54.89224408140219,6.0,32.884801674871376,1.1795571704732981,36.0,2022-09-29 03:00:00
68.4860895926844,11.0,0.0,3.547856883477712,72.0,2022-09-29 04:00:00
9.077741930753465,3.0,22.628482881575383,17.662207276196035,117.0,2022-09-29 05:00:00
23.534536672423474,12.0,21.96332405562173,12.620126422371266,9.0,2022-09-29 06:00:00
19.805415324264573,21.0,23.617984515281393,18.017666041740153,66.0,2022-09-29 07:00:00
45.81783217438881,11.0,31.721923740525508,14.271614581250555,65.0,2022-09-29 08:00:00
68.68507437749484,24.0,30.190559479682538,5.307823884560381,136.0,2022-09-29 09:00:00
90.53706606535866,24.0,37.31952642571896,15.358779086963766,104.0,2022-09-29 10:00:00
48.48566143046231,53.0,27.466730855318254,13.671913861371019,136.0,2022-09-29 11:00:00
43.384923647332855,9.0,32.7553957477478,18.94451149630435,0.0,2022-09-29 12:00:00
62.03090570632685,30.0,30.13956086340624,6.355130962390172,0.0,2022-09-29 13:00:00
36.19025443581546,34.0,20.730867434113357,0.008053882566333215,123.0,2022-09-29 14:00:00
126.98747169451133,16.0,32.21067392538299,17.39730612469576,92.0,2022-09-29 15:00:00
19.6740993174626,44.0,23.23616666994188,19.629857544663942,42.0,2022-09-29 16:00:00
63.18413876425165,23.0,17.115311627727202,13.065094301967122,8.0,2022-09-29 17:00:00
107.33482413147433,0.0,18.2710687365263,11.866816144097221,94.0,2022-09-29 18:00:00
51.18652808789164,35.0,23.699918964508214,19.33642602714396,0.0,2022-09-29 19:00:00
47.57393812026084,10.0,27.16593418037,9.877735468620102,99.0,2022-09-29 20:00:00
38.94912639865662,9.0,38.581926951934676,10.328315954553014,44.0,2022-09-29 21:00:00
20.330607625730387,23.0,5.3942178011886615,7.028362854254396,0.0,2022-09-29 22:00:00
68.05226646737015,8.0,16.386185010659425,0.0,58.0,2022-09-29 23:00:00
0.0,26.0,14.133952827061215,5.042539371093808,0.0,2022-09-30 00:00:00
71.57069662840942,31.0,3.6544184827688486,5.913846517373368,21.0,2022-09-30 01:00:00
0.0,2.0,12.863753714495553,18.156637568100745,14.0,2022-09-30 02:00:00
15.73405457711603,24.0,26.90763345473394,3.697538681323663,74.0,2022-09-30 03:00:00
10.627034203267222,0.0,14.54977665936454,7.376176002640272,30.0,2022-09-30 04:00:00
50.691532590938195,50.0,19.91622618431792,15.148365664877216,0.0,2022-09-30 05:00:00
9.370679923836917,18.0,18.077280276034664,8.047467180259126,0.0,2022-09-30 06:00:00
66.59443762437968,42.0,55.89751158903384,23.500367312051594,0.0,2022-09-30 07:00:00
116.18780398244837,40.0,18.003912087083883,27.093655561390282,76.0,2022-09-30 08:00:00
9.86897200195368,30.0,0.36534416165683226,12.474325877569434,80.0,2022-09-30 09:00:00
62.45974398027693,18.0,41.28704127925368,10.146444277045916,168.0,2022-09-30 10:00:00
41.275905845141025,28.0,28.845429994793257,27.487238477687736,0.0,2022-09-30 11:00:00
76.64124500675177,-0.0,27.386687096274226,21.933388751001285,146.0,2022-09-30 12:00:00
54.395394021162524,30.0,18.727173643172073,14.07000920965126,0.0,2022-09-30 13:00:00
43.200807575832286,36.0,59.29842678831835,26.312682358908162,48.0,2022-09-30 14:00:00
66.60123404831563,28.0,31.301386930161943,22.89870778966575,57.0,2022-09-30 15:00:00
117.34005028050186,0.0,39.85107181812605,13.28047459203822,66.0,2022-09-30 16:00:00
50.93227489446925,9.0,30.76892867687812,16.03032106131568,19.0,2022-09-30 17:00:00
73.55780376662887,15.0,30.033276952769647,17.317210034990524,48.0,2022-09-30 18:00:00
12.402684626310496,30.0,46.57980583961392,13.015693564770237,0.0,2022-09-30 19:00:00
33.53398293126759,35.0,27.350717199488503,5.125239127169861,112.0,2022-09-30 20:00:00
63.528083532917876,22.0,2.823884415442329,5.30202752138979,56.0,2022-09-30 21:00:00
72.47107910935405,24.0,26.994618940054206,0.0,48.0,2022-09-30 22:00:00
39.576697406801244,0.0,21.904672655251602,10.92400650848789,1.0,2022-09-30 23:00:00
16.63445995766782,22.0,14.632797629956865,0.0,0.0,2022-10-01 00:00:00
23.47219194436001,19.0,18.80802351404649,7.316497976545573,57.0,2022-10-01 01:00:00
0.0,17.0,5.956303944495685,19.498012321517827,137.0,2022-10-01 02:00:00
41.43240302210205,9.0,11.95886035853442,16.53251219470136,0.0,2022-10-01 03:00:00
47.15776479546646,38.0,8.368382654983447,0.0,0.0,2022-10-01 04:00:00
27.212399185313267,28.0,11.515230729089085,0.6035162617938727,51.0,2022-10-01 05:00:00
36.55375740127609,11.0,43.1651026636056,6.8398822771663434,13.0,2022-10-01 06:00:00
57.43049536117718,28.0,3.543194824540855,3.5958594487586737,46.0,2022-10-01 07:00:00
42.02941228559436,39.0,62.97873476060062,1.3791432617900554,40.0,2022-10-01 08:00:00
45.13392549135634,15.0,36.71938510316264,11.698173434593448,82.0,2022-10-01 09:00:00
117.90431743045397,44.0,0.7866988571939899,19.01642005948886,20.0,2022-10-01 10:00:00
40.73333378111355,30.0,20.709557459382783,19.191281491295015,0.0,2022-10-01 11:00:00
44.2716295004987,0.0,24.982728292014315,10.19688723470527,0.0,2022-10-01 12:00:00
32.975492555836055,31.0,32.0791727965771,11.06115892885577,27.0,2022-10-01 13:00:00
34.21658883932125,-0.0,0.0,5.640286762016451,0.0,2022-10-01 14:00:00
0.0,10.0,1.962367050086579,0.0,0.0,2022-10-01 15:00:00
0.0,15.0,0.0,6.678895798884453,6.0,2022-10-01 16:00:00
41.60746157954407,4.0,0.0,3.7198216240972792,0.0,2022-10-01 17:00:00
44.39704210047462,26.0,0.0,0.0,17.0,2022-10-01 18:00:00
0.0,0.0,14.483488914509156,0.0,0.0,2022-10-01 19:00:00
0.0,10.0,0.0,11.517300359892245,0.0,2022-10-01 20:00:00
30.928467463666614,12.0,7.519712425720247,0.0,0.0,2022-10-01 21:00:00
0.0,0.0,12.750864210158761,3.0757946464704027,67.0,2022-10-01 22:00:00
24.30719592248131,12.0,0.0,0.0,173.0,2022-10-01 23:00:00
0.0,0.0,1.0803524212024511,0.06250553727021899,0.0,2022-10-02 00:00:00
27.3881821577129,0.0,17.757555999827535,0.9045302086498985,0.0,2022-10-02 01:00:00
0.0,0.0,0.0,1.2556181641948019,0.0,2022-10-02 02:00:00
22.51025981653722,4.0,0.0,22.750283681520344,17.0,2022-10-02 03:00:00
1.0242619040886565,5.0,0.0,0.0,0.0,2022-10-02 04:00:00
0.0,18.0,17.7757355167335,6.302907466367336,22.0,2022-10-02 05:00:00
0.0,12.0,19.681895286240046,4.072987933055045,50.0,2022-10-02 06:00:00
21.1910820929805,0.0,0.0,0.0,0.0,2022-10-02 07:00:00
6.767444947168817,0.0,16.88891688653045,6.940173362284921,23.0,2022-10-02 08:00:00
27.20487849714396,11.0,17.119869136693975,1.18571524376134,0.0,2022-10-02 09:00:00
68.965706618434,21.0,28.140166698232132,8.98244640256775,0.0,2022-10-02 10:00:00
0.0,16.0,10.612865023380408,17.125341946405214,0.0,2022-10-02 11:00:00
58.30895366827269,21.0,4.232386405428337,3.5791357845592424,0.0,2022-10-02 12:00:00
12.912337514342676,2.0,22.06907999289803,0.336975629148188,0.0,2022-10-02 13:00:00
0.0,0.0,14.249386566849626,9.769586225739669,0.0,2022-10-02 14:00:00
0.0,0.0,33.97314870131387,10.624734989049045,0.0,2022-10-02 15:00:00
0.0,0.0,14.675923351283314,0.0,18.0,2022-10-02 16:00:00
28.174612528039457,0.0,2.5657742315115692,0.0,20.0,2022-10-02 17:00:00
0.0,3.0,0.0,5.217148337936102,9.0,2022-10-02 18:00:00
45.931809479472825,0.0,0.0,0.0,0.0,2022-10-02 19:00:00
0.0,0.0,0.0,0.0,81.0,2022-10-02 20:00:00
0.2170258877624679,0.0,0.0,4.200134790001487,115.0,2022-10-02 21:00:00
0.0,14.0,14.187411278405344,5.184371557757125,0.0,2022-10-02 22:00:00
11.49847612940406,1.0,0.23969349811977758,0.0,13.0,2022-10-02 23:00:00
27.216883711652635,0.0,15.631010035767902,0.6126812421676815,0.0,2022-10-03 00:00:00
0.0,0.0,5.367099451366861,0.0,70.0,2022-10-03 01:00:00
0.0,0.0,0.0,0.0,0.0,2022-10-03 02:00:00
6.552505539266015,20.0,1.606407895235048,0.0,4.0,2022-10-03 03:00:00
13.708051748511835,9.0,7.384397964079716,0.7059664254459381,38.0,2022-10-03 04:00:00
35.48801295452778,0.0,13.767936129792666,0.0,0.0,2022-10-03 05:00:00
100.7197539642716,43.0,34.0834075375822,12.731475068010553,174.0,2022-10-03 06:00:00
20.81598786380364,40.0,14.938047512836958,13.895625542764318,78.0,2022-10-03 07:00:00
85.4719853469196,34.0,26.038107113069813,25.226324871788034,119.0,2022-10-03 08:00:00
96.47391533067113,54.0,64.22625692048561,12.830229828078984,29.0,2022-10-03 09:00:00
7.1227218247826585,33.0,48.66717202884222,5.775819710425376,36.0,2022-10-03 10:00:00
76.72929276883569,12.0,11.462255543487448,15.212484402583625,111.0,2022-10-03 11:00:00
46.555827777193436,36.0,0.0,11.171035896180218,100.0,2022-10-03 12:00:00
50.065236837518306,30.0,27.398344837014676,17.269068420572147,0.0,2022-10-03 13:00:00
67.41719406946888,19.0,41.89554319804924,11.712434943112976,52.0,2022-10-03 14:00:00
36.80235705039256,34.0,17.910479425566454,0.0,74.0,2022-10-03 15:00:00
31.80299343301191,1.0,41.361998826899196,40.7057427109486,29.0,2022-10-03 16:00:00
45.271297415470436,37.0,23.01818092052111,12.129405909639397,62.0,2022-10-03 17:00:00
20.45030742363558,13.0,24.087923598855205,13.935857724694257,33.0,2022-10-03 18:00:00
25.394678447854922,14.0,40.326443799832965,2.9317832886248816,0.0,2022-10-03 19:00:00
82.93578364153353,30.0,23.29915568288518,4.6543767934975175,0.0,2022-10-03 20:00:00
28.527445320786164,38.0,27.195038360718126,15.05819941133872,120.0,2022-10-03 21:00:00
50.742650136446656,18.0,25.429146486542095,10.209603769629876,5.0,2022-10-03 22:00:00
39.270751886055216,2.0,12.225567494227976,11.614109318934812,33.0,2022-10-03 23:00:00
0.0,5.0,41.1643951923691,8.047157975738482,19.0,2022-10-04 00:00:00
5.131575713773138,0.0,23.13663883476167,0.0,0.0,2022-10-04 01:00:00
59.709744973517246,9.0,21.37543886603946,0.0,0.0,2022-10-04 02:00:00
0.0,28.0,11.593674850508693,5.416454650405819,43.0,2022-10-04 03:00:00
11.002369947312257,12.0,25.588569058941033,2.228814424580012,51.0,2022-10-04 04:00:00
47.835625924194446,30.0,12.147782971294083,0.0,190.0,2022-10-04 05:00:00
89.54975021297567,55.0,37.25968373524163,22.722445414416644,14.0,2022-10-04 06:00:00
49.004051759276486,19.0,14.530713465237275,2.3207289663029265,168.0,2022-10-04 07:00:00
43.97425747802805,28.0,46.54140254284752,20.102157125618696,0.0,2022-10-04 08:00:00
97.79118318719978,60.0,31.91911412704915,3.2039870214300237,78.0,2022-10-04 09:00:00
106.97048336370904,49.0,57.13944268035898,14.706538504320399,54.0,2022-10-04 10:00:00
81.00329610860669,1.0,61.70325304762278,19.914196061427873,29.0,2022-10-04 11:00:00
59.43727353459264,34.0,39.88865640031817,11.684932447393424,42.0,2022-10-04 12:00:00
30.773862411907576,28.0,28.537296698686234,26.429857274085002,0.0,2022-10-04 13:00:00
26.39671147142532,38.0,11.464054152177606,27.21165835898185,106.0,2022-10-04 14:00:00
74.08153669509062,18.0,42.774303817441314,16.38034088442689,0.0,2022-10-04 15:00:00
83.18513439958627,23.0,38.47086234489131,21.718687222658488,77.0,2022-10-04 16:00:00
93.68551237354572,16.0,33.88929987989334,20.864705143662103,95.0,2022-10-04 17:00:00
72.8213630380929,18.0,52.60074094284801,17.410162859143355,144.0,2022-10-04 18:00:00
8.18270011751114,39.0,14.271205255202636,16.598101424565495,113.0,2022-10-04 19:00:00
87.12611412120721,10.0,13.91928026753978,9.961400876559255,85.0,2022-10-04 20:00:00
30.975211748253205,21.0,26.912126208282594,2.5740863280885566,0.0,2022-10-04 21:00:00
17.9895954658836,0.0,27.072384058504426,0.0,0.0,2022-10-04 22:00:00
35.355351165716776,29.0,22.24768109230029,24.83009143525288,0.0,2022-10-04 23:00:00
84.42242644024383,31.0,0.0,8.556542620218728,0.0,2022-10-05 00:00:00
117.69711999893812,7.0,23.548075169925884,4.257264719259336,18.0,2022-10-05 01:00:00
41.70605858631256,7.0,0.0,15.351046146441089,0.0,2022-10-05 02:00:00
18.72899226808269,19.0,0.0,0.4352879109598593,108.0,2022-10-05 03:00:00
39.92163233651258,34.0,10.211371683210196,10.344927726122927,0.0,2022-10-05 04:00:00
50.450623474905036,18.0,3.6090116597166766,6.5341804263727745,25.0,2022-10-05 05:00:00
59.04809350402661,24.0,47.6819534651352,20.617236825962607,32.0,2022-10-05 06:00:00
117.3934585812998,7.0,36.06423619698148,13.361205456278608,0.0,2022-10-05 07:00:00
65.41740661853683,13.0,55.74105958580628,7.393613656020838,126.0,2022-10-05 08:00:00
85.23796952863702,36.0,31.445057947631383,11.404886165426484,105.0,2022-10-05 09:00:00
74.78122101141551,18.0,25.56871445927968,7.821741845493186,102.0,2022-10-05 10:00:00
78.9139738642852,36.0,51.28892690885221,16.544316544046715,94.0,2022-10-05 11:00:00
92.52629361670844,25.0,32.315227254453106,5.168505797100449,0.0,2022-10-05 12:00:00
40.980220997478774,14.0,52.15898701255642,5.518739535805921,0.0,2022-10-05 13:00:00
41.111209390352705,11.0,37.04255416013419,15.481497733652422,77.0,2022-10-05 14:00:00
22.235547683338233,51.0,0.0,12.852480835017907,157.0,2022-10-05 15:00:00
83.38154346882513,48.0,52.76180948735113,18.975863144479824,82.0,2022-10-05 16:00:00
81.11918680842018,55.0,42.56644804832551,14.099946418265874,117.0,2022-10-05 17:00:00
64.12619908499325,33.0,39.466495641876506,31.49037982677077,0.0,2022-10-05 18:00:00
105.75879046767503,21.0,0.0,14.831542621743779,124.0,2022-10-05 19:00:00
56.600678387093666,48.0,18.43943005691682,11.349042366836697,11.0,2022-10-05 20:00:00
81.96181298655267,30.0,22.1192091560371,16.233379219905647,64.0,2022-10-05 21:00:00
0.0,16.0,0.025100883974026544,13.970623517517431,0.0,2022-10-05 22:00:00
15.876091895200288,13.0,39.87337946312523,6.500057822027093,87.0,2022-10-05 23:00:00
46.37923316365455,0.0,12.580032650986103,11.513737798942149,87.0,2022-10-06 00:00:00
50.01454803845152,36.0,11.722328218641044,9.105715912055924,0.0,2022-10-06 01:00:00
14.467017770947894,19.0,19.923137755173364,3.6433897238985087,117.0,2022-10-06 02:00:00
21.618397990109518,17.0,20.42271279126649,6.7731623780775205,196.0,2022-10-06 03:00:00
0.0,11.0,0.0,17.807963891375067,0.0,2022-10-06 04:00:00
27.37864362645674,21.0,9.34939676808706,11.345467125448488,19.0,2022-10-06 05:00:00
93.08704075712197,24.0,11.99594425889504,9.198728781599069,143.0,2022-10-06 06:00:00
81.66663083254197,41.0,38.20983157199478,13.706291883839679,53.0,2022-10-06 07:00:00
75.17281006938389,10.0,25.743032998963088,0.0,45.0,2022-10-06 08:00:00
57.21373463289604,31.0,28.09107547625265,14.960621305013412,184.0,2022-10-06 09:00:00
51.63110873264442,34.0,0.0,22.695271071820883,0.0,2022-10-06 10:00:00
53.88032214767431,34.0,32.19719479558139,8.361945821965525,0.0,2022-10-06 11:00:00
79.80764736590137,35.0,46.14835115740489,15.833694198766699,75.0,2022-10-06 12:00:00
71.47198309150701,15.0,50.56313962644518,22.10143723397598,0.0,2022-10-06 13:00:00
69.45488858388879,13.0,38.1301128651629,21.857120534999837,13.0,2022-10-06 14:00:00
31.74078878110796,27.0,3.7289376288459053,21.478967307352576,7.0,2022-10-06 15:00:00
0.0,40.0,48.530765036148225,0.8079652605419092,117.0,2022-10-06 16:00:00
86.84471235697768,0.0,37.82509932718364,17.26951491068028,92.0,2022-10-06 17:00:00
42.621775883066654,36.0,26.73561427069131,2.9549860026201547,0.0,2022-10-06 18:00:00
26.845984720627783,18.0,0.0,5.694823386186816,0.0,2022-10-06 19:00:00
81.28471670239797,27.0,44.544098932426834,21.278504283308337,0.0,2022-10-06 20:00:00
57.781105518583324,15.0,25.88824740832792,18.57072459292643,36.0,2022-10-06 21:00:00
58.129969250656295,0.0,18.358426180450536,12.030489989109714,0.0,2022-10-06 22:00:00
43.51017848730093,27.0,13.525907909549938,0.0,53.0,2022-10-06 23:00:00
45.97651201042481,13.0,35.81064092377942,17.419381404824193,0.0,2022-10-07 00:00:00
0.0,9.0,13.190455908727326,12.697984853152857,67.0,2022-10-07 01:00:00
61.05264270569681,11.0,12.120457720763183,12.843316680727145,18.0,2022-10-07 02:00:00
31.82223209422092,19.0,35.67158893578207,0.0,0.0,2022-10-07 03:00:00
16.618192372832247,20.0,3.974919618856342,15.709635939149223,125.0,2022-10-07 04:00:00
42.19466712070422,18.0,31.161349321334995,7.102041450306149,135.0,2022-10-07 05:00:00
11.123423362395378,49.0,29.22600433149553,11.518423061245814,70.0,2022-10-07 06:00:00
66.41897299070833,42.0,12.041564893070166,18.230823711914514,23.0,2022-10-07 07:00:00
22.503134230520384,33.0,26.709554538804355,17.720158179905177,0.0,2022-10-07 08:00:00
18.04434557316558,30.0,39.68780377835562,8.30497217893787,124.0,2022-10-07 09:00:00
18.958045374161955,42.0,52.620058079997015,31.579462816618573,110.0,2022-10-07 10:00:00
89.71252897895539,33.0,50.286348644814055,27.690598755237723,0.0,2022-10-07 11:00:00
45.31423792720761,48.0,27.674608755612645,20.585798490586086,0.0,2022-10-07 12:00:00
100.59698413592292,41.0,12.483837938730773,16.87431388009465,75.0,2022-10-07 13:00:00
40.69451506039613,13.0,23.60319598232034,16.665536434943487,0.0,2022-10-07 14:00:00
10.78799489666575,15.0,13.281405512274741,3.877208710973502,-0.0,2022-10-07 15:00:00
27.639637980579522,20.0,27.30689259827207,16.129898204170797,0.0,2022-10-07 16:00:00
99.8472743644003,46.0,26.2614836277997,16.439793305266146,0.0,2022-10-07 17:00:00
49.25318566626679,3.0,37.877418564534885,9.162445104303846,0.0,2022-10-07 18:00:00
44.905092895675,37.0,0.0,13.018309157586373,114.0,2022-10-07 19:00:00
61.132424504841275,34.0,17.161819673329227,0.0,0.0,2022-10-07 20:00:00
66.36352575314862,43.0,14.772247267432407,4.597963941093134,71.0,2022-10-07 21:00:00
60.67261949890788,16.0,31.38223629703741,13.701360941763188,40.0,2022-10-07 22:00:00
60.954976896787784,0.0,0.0,17.358976762295207,86.0,2022-10-07 23:00:00
5.647988661261925,0.0,11.620384412202156,0.0,32.0,2022-10-08 00:00:00
0.0,0.0,5.883750639598476,5.27420334026714,0.0,2022-10-08 01:00:00
3.523992764554995,-0.0,23.609611701672364,12.219854370043196,0.0,2022-10-08 02:00:00
23.60535842892763,5.0,16.83594958337873,0.04762311364960681,86.0,2022-10-08 03:00:00
0.0,0.0,9.711669077742373,9.018367879477957,49.0,2022-10-08 04:00:00
0.0,30.0,0.0,3.802254139043995,0.0,2022-10-08 05:00:00
74.50577618448783,12.0,4.310932322347494,24.976049847687932,116.0,2022-10-08 06:00:00
57.92907574109608,50.0,33.40060797941589,5.228781024537728,11.0,2022-10-08 07:00:00
61.38783999335195,48.0,38.15931204345027,6.81665781699369,45.0,2022-10-08 08:00:00
26.917629041967352,38.0,1.2132303543649208,14.514666037813441,0.0,2022-10-08 09:00:00
44.76920128125056,15.0,7.335198888783552,13.64185142610917,79.0,2022-10-08 10:00:00
47.382175977627725,43.0,41.33953475341357,18.35486335271924,0.0,2022-10-08 11:00:00
84.02036281409295,9.0,33.744330533292725,18.64735882162096,21.0,2022-10-08 12:00:00
92.6295324434593,44.0,15.926316549492473,8.41314136625366,0.0,2022-10-08 13:00:00
0.0,13.0,5.373745453684668,0.0,41.0,2022-10-08 14:00:00
0.0,5.0,0.0,1.961525434326043,46.0,2022-10-08 15:00:00
0.0,0.0,31.335814452395013,2.4263387573625126,0.0,2022-10-08 16:00:00
0.0,0.0,0.0,1.1169834783102082,40.0,2022-10-08 17:00:00
2.846205884455113,0.0,10.808563357811229,10.85517907969556,0.0,2022-10-08 18:00:00
0.0,19.0,2.1284279856468933,7.104548564967868,168.0,2022-10-08 19:00:00
0.0,0.0,21.996742722318984,5.325718232639517,0.0,2022-10-08 20:00:00
0.0,0.0,0.0,2.991416173693633,83.0,2022-10-08 21:00:00
9.544439095942117,11.0,2.5820002620927074,0.0,18.0,2022-10-08 22:00:00
2.702600853445591,27.0,0.0,0.0,19.0,2022-10-08 23:00:00
0.0,20.0,0.0,0.0,0.0,2022-10-09 00:00:00
5.902879439291111,0.0,9.244130395536692,0.0,64.0,2022-10-09 01:00:00
0.0,0.0,0.0,0.0,4.0,2022-10-09 02:00:00
0.0,36.0,0.0,0.0,36.0,2022-10-09 03:00:00
