Time,02 Production_Electric_Active Energy (kWh),02 Production_Electric_Active Power (kW),02 Production_Electric_Apparent Power (kVa),02 Production_Electric_Power Factor (real),03 Chiller Group_Electric_Active Power (kW),03 Chiller Group_Electric_Apparent Power (kVa),03 Chiller Group_Electric_Power Factor (real),04 UTA_Electric_Active Energy (kWh),04 UTA_Electric_Active Power (kW),04 UTA_Electric_Apparent Power (kVa),04 UTA_Electric_Power Factor (real),05 Compressors_Electric_Active Energy (kWh),05 Compressors_Electric_Active Power (kW),05 Compressors_Electric_Apparent Power (kVa),05 Compressors_Electric_Power Factor (real),06 Offices_Electric_Active Energy (kWh),06 Offices_Electric_Active Power (kW),06 Offices_Electric_Apparent Power (kVa),06 Offices_Electric_Power Factor (real),07 Data Center_Electric_Active Energy (kWh),07 Data Center_Electric_Active Power (kW),07 Data Center_Electric_Apparent Power (kVa),07 Data Center_Electric_Power Factor (real),08 Technological Centers_Electric_Active Energy (kWh),08 Technological Centers_Electric_Active Power (kW),08 Technological Centers_Electric_Apparent Power (kVa),08 Technological Centers_Electric_Power Factor (real),sum_of_kWh,DataFrame Name,is_weekend,hour_sin,hour_cos,day_of_month_sin,day_of_month_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,price_mWh,energy_cost,temp,humidity,precip,windspeed,uvindex,conditions,operational_presence,fabric_in_chamber,testing_schedule,workload,standby_power_down,lightbulbs_active,active_wall_plugs,active_computers,active_printers,active_coffee_machines,outdoor_temp,outdoor_humidity,Chiller Group_Electric_Power Factor (real)(efficiency),set_point,num_active_chiller,power_transport_vehicles,production_schedule,maintenance_status,volume_production_waste,number_of_workers,server,network_switch_poe,network_switch_non_poe,hdd,ssd,heat_index,03 Chiller Group_Electric_Active Energy (kWh)
2023-06-09 00:00:00,308.28736842105263,308.28736842105263,473.5949280046495,0.6509515789473684,48.4787052631579,299.6041448246012,0.1618968421052631,50.042210526315785,50.042210526315785,66.40402179446953,0.7536021052631579,56.23252631578947,56.23252631578947,62.81190846576436,0.8952526315789474,11.293884210526317,11.293884210526317,32.26197397107474,0.3501242105263158,0.28,0.28,0.345679012345679,0.81,26.614526315789472,26.614526315789472,49.17303663632998,0.5412494736842105,501.2292210526315,industrial_site2,0.0,0.0,1.0,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,95.0,47.616775999999994,15.12,0.71,0.32,22.7,8.0,"Rain, Partially cloudy",2.482029569361625,6.536922566271935,15.647847000620905,19.693709727999476,2.899667195662711,1.727360859186626,3.1527286831628967,1.9248198444723768,0.6164198504354921,0.1372848874119902,15.12,0.71,0.1618968421052631,18,0,73.28443487332119,48.0,58.0912001485646,36.63159268811712,0.0,1,1,1,1,1,15.12,48.4787052631579
2023-06-09 01:00:00,308.68315789473684,308.68315789473684,474.16614039265744,0.6510021052631578,47.88527368421053,325.09043414577485,0.1473957894736841,50.03294736842105,50.03294736842105,66.38579538025034,0.7536694736842106,56.23336842105263,56.23336842105263,62.80694126414298,0.8953368421052632,11.23417894736842,11.23417894736842,33.712019844998544,0.3332989473684211,0.28,0.28,0.345679012345679,0.81,26.59936842105263,26.59936842105263,49.80918835425973,0.5340326315789473,500.9482947368421,industrial_site2,0.0,0.2588190451025207,0.9659258262890684,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,89.7,44.93506203789474,14.66,0.71,0.3,22.41,8.0,"Rain, Partially cloudy",3.946836437538254,9.717051903704682,20.11482137038772,26.23841267697625,3.2296316373901055,2.901010670892397,4.8518056930507,2.518054986613545,0.8344411478583575,0.1539579964232293,14.66,0.71,0.1473957894736841,18,0,117.42661222046524,72.0,74.94133968611276,48.95240354290987,4.0,1,1,1,1,1,14.66,47.88527368421053
2023-06-09 02:00:00,309.07894736842104,309.07894736842104,474.7372641203754,0.6510526315789473,47.29184210526317,356.1528052133441,0.1328947368421052,50.02368421052631,50.02368421052631,66.36757222415702,0.7537368421052631,56.23421052631579,56.23421052631579,62.80197499680979,0.895421052631579,11.174473684210524,11.174473684210524,35.31634574447605,0.3164736842105263,0.28,0.28,0.345679012345679,0.81,26.584210526315783,26.584210526315783,50.46277009545511,0.5268157894736842,500.6673684210526,industrial_site2,0.0,0.4999999999999999,0.8660254037844387,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,79.73,39.918209284210526,14.5,0.71,0.29,22.12,8.0,"Rain, Partially cloudy",5.581083993463414,7.8591167131008195,17.268987977777094,19.92113858108387,5.287436438912616,4.212415761737724,3.8227707610066783,2.1213187779228666,0.6183707200168891,0.2639344848634046,14.5,0.71,0.1328947368421052,18,0,166.6520102000652,59.0,64.3684501147455,37.157007438572954,158.0,1,1,1,1,1,14.5,47.29184210526317
2023-06-09 03:00:00,309.47473684210524,309.47473684210524,475.30829920844394,0.6511031578947368,46.6984105263158,394.8484071351447,0.1183936842105262,50.014421052631576,50.014421052631576,66.349352325316,0.7538042105263159,56.23505263157895,56.23505263157895,62.79700966350124,0.8955052631578948,11.11476842105263,11.11476842105263,37.100963855014705,0.2996484210526316,0.28,0.28,0.345679012345679,0.81,26.56905263157895,26.56905263157895,51.13450817291301,0.519598947368421,500.3864421052632,industrial_site2,0.0,0.7071067811865475,0.7071067811865476,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,76.0,38.0293696,14.66,0.71,0.28,21.82,8.0,"Rain, Partially cloudy",5.312436482744694,9.326017630618477,12.204553469596576,15.027254133602586,4.3517525313804475,3.976767163401578,4.594134581510464,1.4242394432119156,0.4503396928092953,0.2122625830146274,14.66,0.71,0.1183936842105262,18,0,158.79055618034874,70.0,45.475806359991125,28.03046692500683,88.0,1,1,1,1,1,14.66,46.6984105263158
2023-06-09 04:00:00,309.87052631578945,309.87052631578945,475.8792456774969,0.6511536842105263,46.10497894736842,444.3899360281115,0.1038926315789473,50.00515789473684,50.00515789473684,66.33113568285408,0.7538715789473684,56.235894736842106,56.235894736842106,62.79204526395386,0.8955894736842105,11.055063157894736,11.055063157894736,39.098083958152664,0.2828231578947369,0.28,0.28,0.345679012345679,0.81,26.553894736842103,26.553894736842103,51.82516982285058,0.5123821052631579,500.10551578947366,industrial_site2,0.0,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,75.8,37.9079980968421,15.12,0.71,0.26,21.53,8.0,"Rain, Partially cloudy",5.43738407464799,11.153234380131654,10.88896322282389,27.24643961861023,5.5520205970549865,4.06111138349713,5.56060942503982,1.2346599003890488,0.8598747758232028,0.2759320877190123,15.12,0.71,0.1038926315789473,18,0,162.73695523929285,83.0,40.64132858551614,50.99093253485746,179.0,1,1,1,1,1,15.12,46.10497894736842
2023-06-09 05:00:00,310.26631578947365,310.26631578947365,476.4501035481619,0.6512042105263158,45.511547368421056,510.0914891933427,0.0893915789473683,49.995894736842104,49.995894736842104,66.31292229589832,0.753938947368421,56.23673684210526,56.23673684210526,62.78708179790425,0.8956736842105264,10.99535789473684,10.99535789473684,41.34807672873986,0.2659978947368421,0.28,0.28,0.345679012345679,0.81,26.538736842105266,26.538736842105266,52.535566128141845,0.5051652631578947,499.82458947368417,industrial_site2,0.0,0.9659258262890684,0.2588190451025207,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,76.42,38.196595127578945,15.86,0.7,0.25,21.24,8.0,"Rain, Partially cloudy",3.535422815802907,13.305146522120364,21.2461058512897,17.59060390957602,4.764289788926871,2.4975787079342497,6.702906823594677,2.625276570551593,0.5311278935381977,0.2322496532380538,15.86,0.7,0.0893915789473683,18,0,105.87608877578552,100.0,79.57959909318552,32.93573340587962,120.0,1,1,1,1,1,15.86,45.511547368421056
2023-06-09 06:00:00,310.66210526315786,310.66210526315786,477.02087284106017,0.6512547368421053,44.91811578947369,601.4285510718607,0.0748905263157894,49.98663157894737,49.98663157894737,66.29471216357608,0.7540063157894736,56.23757894736842,56.23757894736842,62.78211926508915,0.8957578947368421,10.935652631578948,10.935652631578948,43.90223412708096,0.2491726315789474,0.28,0.28,0.345679012345679,0.81,26.52357894736842,26.52357894736842,53.26655519600097,0.4979484210526315,499.5436631578947,industrial_site2,0.0,1.0,6.123233995736766e-17,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,79.93,39.92852499621052,16.83,0.7,0.24,20.95,8.0,"Rain, Partially cloudy",6.137503569176802,10.545817568394195,13.204123887310631,13.866955388653937,5.214498792910518,4.5958321883054,5.185767168819931,1.5251117490119133,0.402592328851977,0.2554159686111307,16.83,0.7,0.0748905263157894,18,0,184.1364826788475,79.0,49.52115237918658,26.003385254611985,154.0,1,1,1,1,1,16.83,44.91811578947369
2023-06-09 07:00:00,311.0578947368421,311.0578947368421,477.5915535768065,0.6513052631578948,44.32468421052632,737.1255732928471,0.0603894736842105,49.97736842105263,49.97736842105263,66.27650528501509,0.7540736842105263,56.23842105263158,56.23842105263158,62.77715766524538,0.8958421052631579,10.875947368421052,10.875947368421052,46.82673200833173,0.2323473684210527,0.28,0.28,0.345679012345679,0.81,26.508421052631576,26.508421052631576,54.01904561608916,0.4907315789473684,499.26273684210526,industrial_site2,0.0,0.9659258262890684,-0.2588190451025206,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,93.67,46.76594056,17.95,0.7,0.23,20.66,8.0,"Rain, Partially cloudy",3.5558998631833703,9.63145579695978,19.20071062708144,27.37808730799875,3.773555783634153,2.4797502032109127,4.667677243256166,2.3254181657423727,0.8557306040247642,0.1764600752681667,17.95,0.7,0.0603894736842105,18,0,106.88634280088976,72.0,72.10733830424974,51.38625042884483,46.0,1,1,1,1,1,17.95,44.32468421052632
2023-06-09 08:00:00,311.4536842105263,311.4536842105263,478.16214577600925,0.6513557894736843,43.731252631578954,960.1989050914212,0.0458884210526315,49.968105263157895,49.968105263157895,66.25830165934336,0.7541410526315789,56.23926315789474,56.23926315789474,62.77219699810987,0.8959263157894737,10.816242105263155,10.816242105263155,50.2084539323117,0.2155221052631579,0.28,0.28,0.345679012345679,0.81,26.493263157894734,26.493263157894734,54.7940002283475,0.4835147368421052,498.98181052631577,industrial_site2,0.0,0.8660254037844387,-0.4999999999999998,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,93.31,46.559992740210525,19.15,0.7,0.21,20.37,8.0,"Rain, Partially cloudy",4.732779646354989,8.360268158753447,18.29962856525268,15.147353446018164,4.859749089711897,3.4193152948076104,3.956366110835406,2.191952668456289,0.4400809090778185,0.2339695429543246,19.15,0.7,0.0458884210526315,18,1,142.39070759788348,63.0,68.82726622331447,28.50311726309251,127.0,1,1,1,1,1,19.15,43.731252631578954
2023-06-09 09:00:00,311.8494736842105,311.8494736842105,478.73264945927053,0.6514063157894736,43.13782105263159,1397.2314457700438,0.0313873684210526,49.95884210526316,49.95884210526316,66.2401012856892,0.7542084210526316,56.2401052631579,56.2401052631579,62.76723726341964,0.8960105263157895,10.756536842105264,10.756536842105264,54.16378329477068,0.1986968421052632,0.28,0.28,0.345679012345679,0.81,26.478105263157893,26.478105263157893,55.592440233411224,0.476297894736842,498.70088421052634,industrial_site2,0.0,0.7071067811865476,-0.7071067811865475,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,91.31,45.53637773726316,20.35,0.7,0.2,20.08,8.0,"Rain, Partially cloudy",4.5087650420925485,9.402504406022924,16.602342220117542,14.98691159985756,4.861749228541741,3.2199532494204206,4.497774012399803,1.950701016317607,0.431803569664798,0.2329325796090961,20.35,0.7,0.0313873684210526,19,2,135.86824077185543,71.0,62.56142807998028,28.25178162700267,128.0,1,1,1,1,1,20.35,43.13782105263159
2023-06-09 10:00:00,312.2452631578947,312.2452631578947,479.3030646471858,0.6514568421052631,42.54438947368422,2677.2910247742825,0.0168863157894736,49.94957894736842,49.94957894736842,66.22190416318125,0.7542757894736842,56.240947368421054,56.240947368421054,62.762278460911794,0.8960947368421053,10.696831578947368,10.696831578947368,58.85229398567442,0.1818715789473685,0.28,0.28,0.345679012345679,0.81,26.46294736842105,26.46294736842105,56.41544968250478,0.4690810526315789,498.41995789473674,industrial_site2,0.0,0.4999999999999999,-0.8660254037844387,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,82.26,41.00002573642104,21.48,0.69,0.19,19.78,8.0,"Rain, Partially cloudy",4.344405596000965,11.75610261928773,25.89979149412357,15.86723563308457,3.8293854166562937,3.0690908476261356,5.749284418550666,3.197861698620158,0.458652078681109,0.1760399629252417,21.48,0.69,0.0168863157894736,19,2,131.13542869095312,89.0,97.52584850842544,29.951882014764617,51.0,1,1,1,1,1,21.48,42.54438947368422
2023-06-09 11:00:00,312.641052631579,312.641052631579,479.8733913603444,0.6515073684210526,41.950957894736845,25550.478915256124,0.0039115789473684,49.94031578947368,49.94031578947368,66.20371029094846,0.7543431578947368,56.24178947368421,56.24178947368421,62.75732059032357,0.8961789473684211,10.637126315789471,10.637126315789471,64.49885240869109,0.1650463157894737,0.28,0.28,0.345679012345679,0.81,26.44778947368421,26.44778947368421,57.2641803883308,0.4618642105263157,498.13903157894737,industrial_site2,0.0,0.258819045102521,-0.9659258262890682,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,70.92,35.328020119578945,22.44,0.69,0.17,19.49,8.0,"Rain, Partially cloudy",5.856033638926423,8.945465487742462,18.78846207636505,18.728271655812087,5.51913497740602,4.280806274402705,4.204361385486875,2.2236839655250846,0.5523496173430621,0.2661414683636867,22.44,0.69,0.0039115789473684,19,3,176.6822412805621,68.0,70.95734884275363,35.36581738284001,178.0,1,1,1,1,1,22.44,41.950957894736845
2023-06-09 12:00:00,313.0368421052632,313.0368421052632,480.4436296193291,0.6515578947368421,41.35752631578948,3888.7830516425543,0.0121157894736842,49.93105263157894,49.93105263157894,66.1855196681201,0.7544105263157894,56.24263157894737,56.24263157894737,62.75236365139228,0.8962631578947369,10.577421052631578,10.577421052631578,71.43085448657952,0.148221052631579,0.28,0.28,0.345679012345679,0.81,26.432631578947365,26.432631578947365,58.13985730373846,0.4546473684210526,497.8581052631579,industrial_site2,0.0,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,68.0,33.85435115789474,23.18,0.69,0.16,19.2,8.0,"Rain, Partially cloudy",3.811493064780122,7.260981867196865,21.088948270512592,21.78985992957988,2.621281945129269,2.601356615499936,3.2692504786294063,2.523630770891794,0.6528157944776247,0.108512433778702,23.18,0.69,0.0121157894736842,20,3,115.5439953580182,55.0,79.68315772172949,41.15578822161591,0.0,1,1,1,1,1,23.18,41.35752631578948
2023-06-09 13:00:00,313.4326315789474,313.4326315789474,481.0137794447165,0.6516084210526316,40.76409473684211,1569.4242396249442,0.0266168421052631,49.92178947368421,49.92178947368421,66.1673322938257,0.7544778947368421,56.24347368421053,56.24347368421053,62.74740764385534,0.8963473684210527,10.517715789473684,10.517715789473684,80.14426417063353,0.1313957894736843,0.28,0.28,0.345679012345679,0.81,26.417473684210528,26.417473684210528,59.04378442099473,0.4474305263157894,497.57717894736845,industrial_site2,0.0,-0.2588190451025208,-0.9659258262890684,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,67.0,33.337670989473686,23.64,0.69,0.15,18.91,8.0,"Rain, Partially cloudy",3.166160413549421,5.792151607489444,19.20232753840463,7.467896222292646,4.723472705856608,2.0594629979275485,2.4509158666658104,2.2567479761166647,0.1665870922515802,0.2208857640159381,23.64,0.69,0.0266168421052631,20,3,96.38198712294236,44.0,72.70731562724723,14.351599095913643,118.0,1,1,1,1,1,23.64,40.76409473684211
2023-06-09 14:00:00,313.8284210526316,313.8284210526316,481.5838408570765,0.6516589473684211,40.170663157894744,987.0141149421672,0.0411178947368421,49.91252631578947,49.91252631578947,66.14914816719518,0.7545452631578947,56.24431578947369,56.24431578947369,62.74245256745026,0.8964315789473685,10.458010526315787,10.458010526315787,91.42833893937063,0.1145705263157895,0.28,0.28,0.345679012345679,0.81,26.402315789473683,26.402315789473683,59.97735125141122,0.4402136842105263,497.2962526315789,industrial_site2,0.0,-0.4999999999999998,-0.8660254037844388,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,62.4,31.031286164210524,23.8,0.69,0.13,18.62,8.0,"Rain, Partially cloudy",4.5349232397830335,10.05595124197373,17.133553321836533,21.765712955552463,3.220850414073424,3.1550290035336475,4.7368003424070215,1.965206153382744,0.6462759798939984,0.1385991894176059,23.8,0.69,0.0411178947368421,20,3,137.64284321179588,76.0,65.04839796603943,41.209498296237086,6.0,1,1,1,1,1,23.8,40.170663157894744
2023-06-09 15:00:00,314.2242105263158,314.2242105263158,482.1538138769728,0.6517094736842106,39.57723157894738,715.6095917280074,0.055618947368421,49.903263157894735,49.903263157894735,66.13096728735871,0.7546126315789474,56.24515789473684,56.24515789473684,62.737498421914665,0.8965157894736843,10.398305263157894,10.398305263157894,106.62062996925386,0.0977452631578948,0.28,0.28,0.345679012345679,0.81,26.38715789473684,26.38715789473684,60.94203995304807,0.4329968421052631,497.0153263157895,industrial_site2,0.0,-0.7071067811865471,-0.7071067811865479,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,59.75,29.69666574736842,23.64,0.68,0.12,18.32,8.0,"Rain, Partially cloudy",4.114263103605354,9.52275592703924,17.980004350623755,15.838220942249,3.4917881961368185,2.7957941406993667,4.425112053037966,2.0683129482388,0.4433606973399061,0.1520848588069891,23.64,0.68,0.055618947368421,20,3,125.22101042831066,72.0,68.32157497491411,30.144943596754384,26.0,1,1,1,1,1,23.64,39.57723157894738
2023-06-09 16:00:00,314.62,314.62,482.72369852496274,0.6517600000000001,38.9838,557.9636645582325,0.07012,49.894,49.894,66.11278965344678,0.75468,56.245999999999995,56.245999999999995,62.73254520698626,0.8966000000000001,10.3386,10.3386,128.1851024070775,0.08092,0.28,0.28,0.345679012345679,0.81,26.372,26.372,61.93943318340077,0.4257799999999999,496.73439999999994,industrial_site2,0.0,-0.8660254037844384,-0.5000000000000004,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,59.75,29.679880399999995,23.18,0.68,0.11,18.03,8.0,"Rain, Partially cloudy",7.890634841289792,7.734687497889699,23.88717875147052,16.40142991618805,5.499238810503386,5.848746191314987,3.4339099723214623,2.856515169587417,0.4595065731052487,0.2593422211407436,23.18,0.68,0.07012,20,3,238.71013386068896,59.0,90.57246462901207,31.250453248351405,177.0,1,1,1,1,1,23.18,38.9838
2023-06-09 17:00:00,315.0157894736842,315.0157894736842,483.2934948215974,0.6518105263157895,38.390368421052635,454.81295893915654,0.0846210526315789,49.88473684210526,49.88473684210526,66.09461526459022,0.7547473684210526,56.246842105263156,56.246842105263156,62.727592922402856,0.8966842105263158,10.278894736842105,10.278894736842105,161.22212457202843,0.0640947368421053,0.28,0.28,0.345679012345679,0.81,26.356842105263155,26.356842105263155,62.97122276458632,0.4185631578947368,496.4534736842105,industrial_site2,0.0,-0.9659258262890684,-0.2588190451025206,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,63.12,31.336143258947367,22.44,0.68,0.09,17.74,8.0,"Rain, Partially cloudy",5.188921482962387,11.07685626445942,22.40207719649137,24.910423269774917,3.4124891699716526,3.63501505887298,5.220731333086937,2.643988033416099,0.7438226716837049,0.1455127697099897,22.44,0.68,0.0846210526315789,19,3,157.856704412712,84.0,85.10231944876281,47.25430861178806,21.0,1,1,1,1,1,22.44,38.390368421052635
2023-06-09 18:00:00,315.4115789473684,315.4115789473684,483.86320278742113,0.6518610526315789,37.79693684210527,382.024876321438,0.0991221052631579,49.875473684210526,49.875473684210526,66.07644411992014,0.7548147368421052,56.24768421052632,56.24768421052632,62.72264156790236,0.8967684210526317,10.21918947368421,10.21918947368421,218.32956928183577,0.0472694736842106,0.28,0.28,0.345679012345679,0.81,26.341684210526317,26.341684210526317,64.03921926083045,0.4113463157894736,496.172547368421,industrial_site2,0.0,-1.0,-1.8369701987210294e-16,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,72.0,35.72442341052631,21.48,0.68,0.08,17.45,8.0,"Rain, Partially cloudy",4.1022355156190535,8.179598452900095,25.85425009010511,18.899537002826712,3.3694370862105605,2.7343011953010223,3.628903201795535,3.099844425723046,0.5380928330691024,0.1420429863448506,21.48,0.68,0.0991221052631579,19,2,125.45409669425716,63.0,98.14695345073696,36.03338968672148,18.0,1,1,1,1,1,21.48,37.79693684210527
2023-06-09 19:00:00,315.8073684210526,315.8073684210526,484.4328224429723,0.6519115789473684,37.2035052631579,327.8986030224512,0.1136231578947368,49.86621052631579,49.86621052631579,66.05827621856798,0.7548821052631579,56.24852631578947,56.24852631578947,62.71769114322279,0.8968526315789473,10.159484210526315,10.159484210526315,341.9084627184501,0.0304442105263158,0.28,0.28,0.345679012345679,0.81,26.326526315789472,26.326526315789472,65.14536258231911,0.4041294736842105,495.8916210526316,industrial_site2,0.0,-0.9659258262890684,0.2588190451025203,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,92.6,45.91956410947368,20.35,0.68,0.07,17.16,8.0,"Rain, Partially cloudy",3.4546266059658572,8.752188166656296,18.92952107250331,19.83375809207218,5.091060381863641,2.190556979631147,3.915997505462491,2.1509277217991887,0.5667603677260366,0.2338656734680768,20.35,0.68,0.1136231578947368,19,2,106.22380070650648,67.0,72.27820528565279,37.834547054518026,147.0,1,1,1,1,1,20.35,37.2035052631579
2023-06-09 20:00:00,316.2031578947368,316.2031578947368,485.0023538087827,0.6519621052631579,36.61007368421053,286.06636668222103,0.1281242105263158,49.856947368421054,49.856947368421054,66.04011155966546,0.7549494736842105,56.24936842105264,56.24936842105264,62.712741648102245,0.8969368421052631,10.09977894736842,10.09977894736842,851.4647530360481,0.0136189473684211,0.28,0.28,0.345679012345679,0.81,26.31136842105263,26.31136842105263,66.29173374607215,0.3969126315789473,495.6106947368421,industrial_site2,0.0,-0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,104.43,51.75662485136842,19.15,0.67,0.05,16.87,8.0,"Rain, Partially cloudy",2.629611848899424,8.98647225234053,14.531852775069844,17.845360578594583,3.399116175446419,1.5025818100143091,4.019899311528476,1.544111862868119,0.4967895245410672,0.1413557154795066,19.15,0.67,0.1281242105263158,18,1,81.67132929635864,69.0,55.88593482119987,34.155794542208824,20.0,1,1,1,1,1,19.15,36.61007368421053
2023-06-09 21:00:00,316.598947368421,316.598947368421,485.57179690537777,0.6520126315789474,36.016642105263166,252.76368919427784,0.1426252631578947,49.84768421052631,49.84768421052631,66.02195014234465,0.7550168421052632,56.25021052631579,56.25021052631579,62.707793082278926,0.8970210526315789,10.040073684210526,10.040073684210526,3823.2352278153503,0.004757894736842,0.28,0.28,0.345679012345679,0.81,26.29621052631579,26.29621052631579,67.48056794385914,0.3896957894736841,495.3297684210526,industrial_site2,0.0,-0.7071067811865477,0.7071067811865474,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,104.12,51.573735488,17.95,0.67,0.04,16.58,8.0,"Rain, Partially cloudy",3.4838432580460417,8.316219203290773,16.27418159769465,21.09081971066324,5.5272718706740065,2.1798337735286824,3.633994259136003,1.7684981140649378,0.6034613431432839,0.2551311521797562,17.95,0.67,0.1426252631578947,18,0,107.49624287260237,64.0,62.51865355696549,40.29052324029885,180.0,1,1,1,1,1,17.95,36.016642105263166
2023-06-09 22:00:00,316.9947368421052,316.9947368421052,486.14115175327663,0.6520631578947369,35.4232105263158,225.62159962045476,0.1571263157894737,49.838421052631574,49.838421052631574,66.00379196573792,0.7550842105263158,56.25105263157894,56.25105263157894,62.70284544549114,0.8971052631578947,9.980368421052631,9.980368421052631,528.6604482187357,0.0200315789473683,0.28,0.28,0.345679012345679,0.81,26.281052631578945,26.281052631578945,68.71426908982772,0.382478947368421,495.04884210526313,industrial_site2,0.0,-0.5000000000000004,0.8660254037844384,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,102.52,50.752407292631574,16.83,0.67,0.03,16.28,8.0,"Rain, Partially cloudy",4.623166199857872,9.48817898769662,13.281784945200595,24.504940004214472,5.152829610127386,3.0888651530998734,4.245647456059743,1.3519209040675415,0.7158254759455376,0.2337662992681985,16.83,0.67,0.1571263157894737,18,0,141.87390242880244,73.0,51.39615176103537,46.7414916161687,152.0,1,1,1,1,1,16.83,35.4232105263158
2023-06-09 23:00:00,317.3905263157895,317.3905263157895,486.7104183729921,0.6521136842105264,34.829778947368425,203.07450423253005,0.1716273684210526,49.82915789473684,49.82915789473684,65.98563702897792,0.7551515789473684,56.251894736842104,56.251894736842104,62.697898737477296,0.8971894736842105,9.920663157894737,9.920663157894737,273.72962145451777,0.036856842105263,0.28,0.28,0.345679012345679,0.81,26.265894736842103,26.265894736842103,69.99542604708716,0.3752621052631578,494.7679157894737,industrial_site2,0.0,-0.2588190451025215,0.965925826289068,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,100.26,49.605431237052635,15.86,0.67,0.01,15.99,8.0,"Rain, Partially cloudy",5.934715164008775,11.317803316694016,21.09772256515713,8.129284917363865,3.7297426500467066,4.137916288832731,5.213426003879802,2.3985219462031435,0.1602846896592291,0.1557746325818016,15.86,0.67,0.1716273684210526,18,0,181.4183426551747,87.0,80.80490348679498,16.086631153785113,46.0,1,1,1,1,1,15.86,34.829778947368425
2023-06-10 00:00:00,317.7863157894737,317.7863157894737,487.2795967850304,0.6521642105263159,34.23634736842106,184.04609880137167,0.1861284210526316,49.8198947368421,49.8198947368421,65.96748533119764,0.755218947368421,56.252736842105264,56.252736842105264,62.69295295797587,0.8972736842105263,9.860957894736842,9.860957894736842,185.14704099918356,0.0536821052631578,0.28,0.28,0.345679012345679,0.81,26.250736842105265,26.250736842105265,71.32683076375231,0.3680452631578946,494.4869894736842,industrial_site2,1.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,91.99,45.48785816168421,16.86,0.66,0.0,15.7,8.0,Partially cloudy,5.628237739117192,6.7281333972217,15.6825291226081,22.364666349862063,5.48692427892233,3.871511970274045,2.7051567161535144,1.6539586207520531,0.6378663859009426,0.249517469699045,16.86,0.66,0.1861284210526316,18,0,172.42199121027238,52.0,60.59691372815868,42.82746416518052,178.0,1,1,1,1,1,16.86,34.23634736842106
